enterprise_id,p_A,p_B,p_C,p_D,cri,rating_predicted,prediction_entropy,risk_loss_coefficient,recommended_rate,customer_loss_rate,unit_expected_benefit,vulnerability,loan_yuan,selected,target_domain_shift_score,transfer_confidence
E241,0.0821208373107172,0.2907896096033903,0.5875699629554518,0.03951959013044071,52.81627686352053,C,1.0045689070703299,0.09334914067346067,0.1425,0.8115526138310385,0.009262350968044657,0.43598233995584984,0.0,False,0.4803128857769733,常规
E242,0.03460248071170477,0.23641016286726496,0.1698764952686114,0.5591108611524189,75.11652456205815,D,1.0835530526153518,0.5697732793187982,0.15,0.39340050540642846,-0.2546342590786691,0.43763796909492275,0.0,False,1.1155364972428645,常规
E243,0.08321618592057135,0.6017357387589877,0.3012562532242328,0.013791822096208241,41.5207903832026,B,0.9330705071470873,0.059663975035986264,0.1065,0.7043430583146154,0.013847395901560623,0.4525386313465783,0.0,False,0.37051508088410223,常规
E244,0.10809457725004622,0.5802510207816655,0.2635424356596936,0.04811196630859475,41.72239303422789,B,1.0537378076944193,0.09022179393357849,0.1425,0.8063378255383249,0.010124311063778726,0.5695364238410596,0.0,False,0.5008479718781573,常规
E245,0.07263418084101246,0.5501831020177407,0.34978737449867536,0.027395342642571516,44.39812929809353,B,0.9851853283646904,0.07429017573664456,0.1425,0.8222433262064045,0.012124751481099746,0.5847130242825608,231852.544042364,True,0.5578207334200389,常规
E246,0.12310281911673361,0.6035293228266887,0.25380151991170796,0.019566338144869765,38.99437923615713,B,0.9876126156020179,0.06271462226531527,0.1425,0.8310050076507867,0.01348332929985214,0.3628587196467991,1000000.0,True,0.46665806456160663,常规
E247,0.08389971467777874,0.3911646633682002,0.4487084481768939,0.07622717377712707,50.57543603511231,C,1.1308706760511007,0.12329623767839662,0.15,0.8255476621289566,0.004658533766956394,0.3642384105960265,0.0,False,0.5476046721023712,常规
E248,0.25926420175311693,0.3396733619637755,0.3527524971120994,0.048309939171008114,39.67027245669995,C,1.2307010140326973,0.09023442528814482,0.1425,0.8113525510198474,0.009859767338873053,0.4271523178807947,0.0,False,0.437586930695691,常规
E249,0.02221924016879707,0.22404542064565225,0.6726603357644304,0.08107500342112027,60.419703414595794,C,0.8901461543131723,0.13651457390218003,0.15,0.8211032799390643,0.0024124984975241355,0.7036423841059603,0.0,False,0.917174216405568,常规
E250,0.6065856836981538,0.17980332739577937,0.18966788124169365,0.023943107664373173,21.032280429076206,A,1.0164375094910552,0.054759351115104785,0.1225,0.7853572339897732,0.014540040247981494,0.331953642384106,1000000.0,True,0.45385180100119876,常规
E251,0.062113967972794,0.5334973712694977,0.34690214762120086,0.057486513136507406,46.65870686404738,B,1.0392612417391986,0.10274381536758866,0.1425,0.7964772728737091,0.008091287116524692,0.5132450331125828,0.0,False,0.571968476911292,常规
E252,0.055410116404639984,0.7153854419834854,0.21248429881063058,0.016720142801244082,39.68381560028262,B,0.7974265206142029,0.06006748091630533,0.1185,0.7604926989319051,0.01399501494034566,0.47295805739514346,1000000.0,True,0.5887189417290907,常规
E253,0.529690011450946,0.23941790344065716,0.18939974339605142,0.04149234171234543,24.756480512326544,A,1.1260374003164706,0.07285817908386139,0.1425,0.827466278464735,0.012015562537153855,0.3391280353200883,1000000.0,True,0.4994309643729139,常规
E254,0.09216447294717899,0.4861302141154399,0.4047163479645074,0.016988964972873694,44.884326832102516,B,1.0056992181365434,0.06590060632959757,0.1425,0.8315482428395018,0.01290330246120803,0.47406181015452536,1000000.0,True,0.4917984020439645,常规
E255,0.07008398298142857,0.5058131199113536,0.39169579598420934,0.0324071011230085,46.21420050829326,B,1.009304476992374,0.0804430807041958,0.1425,0.81777982549917,0.01130802266306536,0.6120309050772627,0.0,False,0.4772045433115564,常规
E256,0.4937977827623321,0.2675123830699353,0.21016511477653022,0.028524719391202324,25.780559026553423,A,1.130467639351709,0.06207277427569706,0.1225,0.7789583584480614,0.013356933168529454,0.2737306843267108,1000000.0,True,0.5564471148625164,常规
E257,0.17207811452302868,0.6356100917680172,0.1645356833089947,0.027776110399959416,34.93365965286282,B,0.9873271871243701,0.06649250246444866,0.1425,0.8261545564483932,0.01321355712231558,0.4668874172185431,1000000.0,True,0.37331251081384054,常规
E258,0.20180415242631825,0.510772146754415,0.2582589277253387,0.029164773093928058,37.159477382895886,B,1.1188523821007563,0.07027727204466401,0.1425,0.8257443231986843,0.012585220340294374,0.4224613686534216,1000000.0,True,0.6079217917738992,常规
E259,0.4298300486904354,0.17015740751281933,0.36740411118244465,0.03260843261430069,33.42636425735369,A,1.1437915265312568,0.07241946701808848,0.1425,0.8307403140515254,0.011861809003620062,0.2582781456953642,1000000.0,True,0.6541379476898443,常规
E260,0.5291350543029799,0.22780311362225317,0.2114863270314745,0.03157550504329248,24.850076093835984,A,1.1114529640334818,0.06426065963061138,0.1225,0.7773579172940133,0.012966528035263531,0.2599337748344371,0.0,False,0.6115718856113034,常规
E261,0.5784701554131095,0.21357964912408015,0.1780097885203789,0.029940406942431448,21.98068156640441,A,1.0586262288983028,0.060601009791088824,0.1225,0.7800369852634446,0.013615488495500629,0.38852097130242824,1000000.0,True,0.4560582631430378,常规
E262,0.02519707707321128,0.5552657143163362,0.3998987600226186,0.01963844858783393,47.132619337502504,B,0.8631277569448024,0.06961619819298018,0.1425,0.8268996132406853,0.012616214281284371,0.4873068432671082,1000000.0,True,0.39859044442140645,常规
E263,0.1157657700532059,0.6043860563943037,0.22848157030827282,0.051366603244217615,40.514966891450065,B,1.0437491686324816,0.0919722467916442,0.1425,0.803987856500284,0.00990405321259447,0.5303532008830022,0.0,False,0.5027194119851749,常规
E264,0.013883571308559205,0.047827154977017096,0.07726369146670027,0.8610255822477234,92.84770948845292,D,0.5314552617639307,0.8514113325844119,0.15,0.12433362624769204,-0.614202318112966,0.6134105960264901,0.0,False,1.2812193428687715,常规
E265,0.5001186057907551,0.2637045642181551,0.19702127282289755,0.03915555716819231,25.840459378950904,A,1.144958101819252,0.07151856671188729,0.1425,0.8283399882649382,0.012184673671208936,0.5154525386313465,1000000.0,True,0.43602024749761203,常规
E266,0.07564472954901641,0.3393286080088457,0.5337394336753486,0.05128722876678928,52.02230538866369,C,1.0494803991865862,0.10278762850395765,0.1425,0.8015686953234464,0.007880177687759657,0.6589403973509934,0.0,False,0.4312455720813702,常规
E267,0.037931569485836765,0.316408489889033,0.6131206842231852,0.032539256401945,54.67558758470794,C,0.8996005986914537,0.08852971261980505,0.1425,0.8157543028344882,0.009943793224587036,0.7304083885209712,0.0,False,0.5407216748942146,常规
E268,0.029615093561332215,0.501507498256527,0.442283282773944,0.026594125408196802,48.86188133430017,B,0.9076136033306738,0.07747149684471027,0.1425,0.821046758126278,0.011637061453834651,0.6926048565121413,0.0,False,0.6180394065953843,常规
E269,0.04357939504870409,0.22790194623354923,0.6147526984149088,0.11376596030283793,59.95684079906268,C,1.0199540383905203,0.1649452110799512,0.15,0.7923781246940667,-0.003102952751262482,0.7370309050772627,0.0,False,0.6655476263040168,常规
E270,0.1410916139104097,0.419302043174937,0.3909499914128334,0.04865635150181985,44.905702683535445,B,1.1550058506493146,0.09425471862453194,0.1425,0.8066449699228108,0.009328467831436083,0.5474613686534217,0.0,False,0.2975477958497775,常规
E271,0.24686374616605705,0.2910551948942752,0.40910681015347067,0.052974248786197074,42.27305205199359,C,1.225861706626488,0.0967393905758288,0.1425,0.8067762001774645,0.008842038835133282,0.3882450331125828,0.0,False,0.6112621052207937,常规
E272,0.08352748474009906,0.6023926915814549,0.2956480776165074,0.01843174606193862,41.63280283334285,B,0.9465667494251282,0.06384134287416195,0.1425,0.8303857388123613,0.013341630014410808,0.4685430463576159,1000000.0,True,0.35975371351612584,常规
E273,0.4273473210952012,0.11192209726775183,0.42655434092178796,0.034176240715258994,35.58531670857016,A,1.0872344508862988,0.07589678132082694,0.1425,0.8291274133637137,0.011380664254012521,0.3932119205298013,0.0,False,0.7070553233556217,常规
E274,0.07504833433741082,0.3789229364773412,0.47667237761115744,0.06935635157409048,51.34455821406425,C,1.1003183497104896,0.11793135943757033,0.15,0.8315739594752343,0.005401194154941925,0.6109271523178809,0.0,False,0.862686979548287,常规
E275,0.6075629524041383,0.18908613708891567,0.17236356244574977,0.03098734806119634,20.892510205466806,A,1.0283776018630844,0.06080116630178893,0.1225,0.7799259986563142,0.013578309210203952,0.4685430463576159,1000000.0,True,0.36512920977163826,常规
E276,0.055544054135294584,0.4819429976399503,0.35850996981035815,0.10400297841439696,50.36572908346191,B,1.1154916036710472,0.14705890108212008,0.15,0.7990768667120675,0.000590934809890177,0.6318984547461369,0.0,False,0.40192211161499475,常规
E277,0.06330097372381428,0.27150263977791905,0.6108375696713094,0.054358816826957215,55.20847432004699,C,0.9880796847314581,0.10847567921995022,0.1425,0.7982684576490959,0.006863778708401356,0.49779249448123625,0.0,False,0.4836701606138094,常规
E278,0.07995487600649007,0.7177885041052754,0.1716799107998626,0.030576709088371897,38.429281765670545,B,0.8491519630289678,0.07126304147889145,0.1425,0.8204255740202986,0.012792335934967865,0.3217439293598234,1000000.0,True,0.4737352725038034,常规
E279,0.07765129837913366,0.3832239153500808,0.44673021962150605,0.09239456664927949,51.795601818031045,C,1.1460341150860995,0.13858198840564734,0.15,0.8109809725565945,0.002158221446902066,0.6956401766004415,0.0,False,0.5407698558171874,常规
E280,0.4597120089764597,0.29670346446417567,0.20874621440648022,0.03483831215288443,27.29036099119298,A,1.161751637479679,0.06867280452360128,0.1425,0.8304781656226221,0.012515321604096364,0.3222958057395143,1000000.0,True,0.479459264537455,常规
E281,0.07542416805051881,0.602885453252508,0.30211056683380927,0.019579811863163984,42.19486741698728,B,0.938647688213691,0.0653023040202483,0.1425,0.8291011347796988,0.01319299864056137,0.47240618101545256,1000000.0,True,0.4418340107985086,常规
E282,0.5705778683808128,0.14423866784928244,0.24332589273640354,0.04185757103350119,25.215438880753105,A,1.0761815590990262,0.07413737210050075,0.1425,0.8284589832091998,0.011726994700371227,0.3777593818984548,1000000.0,True,0.6329638401034966,常规
E283,0.13403206022936306,0.6868977180945853,0.15012844410224258,0.02894177757380902,35.79933130068325,B,0.914547668248213,0.06789897496594097,0.1425,0.8238395259743694,0.013141751932797773,0.31622516556291397,1000000.0,True,0.5180010507497018,常规
E284,0.10931119282055202,0.4481528980726268,0.4068565055472534,0.035679403559567766,45.630137328194564,B,1.0864731863397115,0.08321562996798892,0.1425,0.8163899092695094,0.010885208560477531,0.31843267108167767,0.0,False,0.4549065222288574,常规
E285,0.288392037153244,0.2727029621601105,0.38784509897232056,0.05105990171432495,40.05242884159088,C,1.2321771643598272,0.09338035830920868,0.1425,0.8099698138134689,0.00933421465591677,0.36920529801324503,0.0,False,0.48484647025413796,常规
E286,0.03485870642955994,0.6633236831304961,0.2436224009642124,0.058195209475731605,44.17180378287052,B,0.8988230915324114,0.10056783160679007,0.1425,0.795239417079099,0.008586055243331045,0.5011037527593819,0.0,False,0.504881121949036,常规
E287,0.21995955966639,0.6060697693711276,0.14518027686437907,0.028790394098103377,32.76005017980653,B,1.0188888276610666,0.06582283101696872,0.1425,0.8271006687706345,0.013257431237727154,0.2654525386313466,1000000.0,True,0.5260200160382668,常规
E288,0.18165825579371822,0.6118956990013921,0.16664132848551902,0.039804716719370706,35.48641687101807,B,1.0373283331393883,0.07768992180614304,0.1425,0.8163438740873933,0.01190276788117688,0.542494481236203,0.0,False,0.40256179373580303,常规
E289,0.5969050404318507,0.149315652172133,0.2242068006353922,0.0295725067606241,22.881559124159658,A,1.0313069523369665,0.06139775637743658,0.1225,0.7804333601718607,0.013416014318166603,0.37086092715231783,1000000.0,True,0.5353092247119284,常规
E290,0.23253806732481516,0.588301104655829,0.15613531601025712,0.02302551200909877,32.321609090121314,B,1.0280879932177303,0.06049695539270688,0.1225,0.7776017238982923,0.013789370233719274,0.39597130242825607,1000000.0,True,0.416090556687746,常规
E291,0.0368448871139056,0.1255906382619637,0.3855565815087898,0.45200789311534084,75.09091602085219,D,1.108573540972764,0.4759958446517604,0.15,0.4903662190397689,-0.16613849488720084,0.8890728476821191,0.0,False,1.051321101782101,常规
E292,0.08108031019769667,0.6039609324260818,0.28921824747550906,0.025740509900712426,41.98729856930791,B,0.9612428498637391,0.07056127526482293,0.1425,0.8241507583467093,0.012650370190185714,0.5160044150110376,1000000.0,True,0.38580744491132907,常规
E293,0.030029744374112023,0.1903133750747249,0.6219832607552753,0.15767361979588773,63.57669186576462,C,1.0076199806414028,0.20680351379863765,0.15,0.7530586723879422,-0.014027135110465425,0.5518763796909493,0.0,False,0.6847828170030617,常规
E294,0.6794847567590612,0.1536904957495799,0.1453364431906459,0.02148830430071299,16.960943167767024,A,0.9132319623334794,0.04948454201245919,0.0985,0.6805485690230052,0.01565805819411268,0.35761589403973515,1000000.0,True,0.3901912422789251,常规
E295,0.4728337438249263,0.2759929247946865,0.20416245974297711,0.04701087163741008,27.511681973095698,A,1.1775769253358868,0.07971225924670869,0.1425,0.8206970484559651,0.011258027237846812,0.34105960264900664,0.0,False,0.5026151059111039,常规
E296,0.03925835699119286,0.3215004491750134,0.5660463550461592,0.07319483878763453,55.77258918767451,C,1.0054298878900072,0.12522926849565402,0.15,0.827709294468301,0.00426776680742005,0.7213024282560707,0.0,False,0.5312547245835975,常规
E297,0.04088455499536626,0.33202976483150964,0.48551846274016,0.1415672174329641,57.59227808702406,C,1.124347728322142,0.18691622018967616,0.15,0.7664505694072135,-0.008621762204936795,0.6746688741721854,0.0,False,0.6656272697984918,常规
E298,0.12370351563725417,0.3522618075579948,0.48413776810313275,0.03989690870161829,48.007602328970506,C,1.1057799057955453,0.08943776208839782,0.1425,0.8130917478779522,0.009917770141741819,0.37003311258278143,0.0,False,0.49926022311261953,常规
E299,0.06543567080375307,0.36523321543062637,0.5380340854677117,0.03129702829790881,51.173082375325876,C,0.9882041910798107,0.08431801932099917,0.1425,0.8180538144647267,0.01058598945143117,0.418046357615894,0.0,False,0.5734972342121846,常规
E300,0.05008990130983661,0.5443911945674124,0.3533599245041637,0.052158979618587356,46.9195994143834,B,1.002641729810542,0.09818838002502321,0.1425,0.8005152936125359,0.00883949050026113,0.48675496688741715,0.0,False,0.786070386703757,常规
E301,0.08157924501911368,0.6954519696872534,0.1986198708517859,0.024348914441846947,38.85794849054553,B,0.8685402702210407,0.06625399469804358,0.1425,0.8256492038552891,0.01329355172724995,0.39321192052980125,1000000.0,True,0.4688242599163164,常规
E302,0.6151956170843113,0.20052228382455242,0.15704351283318238,0.027238586257953903,19.87750227549263,A,1.0099443971618305,0.056609239857669816,0.1225,0.7831786346475919,0.014286524578168066,0.3206401766004415,1000000.0,True,0.36043214810610447,常规
E303,0.2592240259467213,0.5484036176554656,0.1682089259761818,0.02416343042163124,31.91039202909076,B,1.06921766521209,0.061416532393448436,0.1225,0.7772381866232377,0.013607064011376142,0.3901766004415011,1000000.0,True,0.31956048484517724,常规
E304,0.4663682070815602,0.2848570995937493,0.2090881803834472,0.03968651294124337,27.403099972812463,A,1.1687316259947669,0.07311169869975986,0.1425,0.8266269961170496,0.012030058230757862,0.23344370860927152,1000000.0,True,0.5824630142683422,常规
E305,0.03847483259010686,0.4457800487975787,0.4793835687499546,0.036361549862359836,50.45439452948558,C,0.9584801484945653,0.08770843942143301,0.1425,0.8129999947444604,0.010246022116151242,0.5477373068432672,0.0,False,0.6015838123076591,常规
E306,0.5655699989407137,0.2248874166044869,0.17638418144130774,0.03315840301349164,22.571032950919243,A,1.0768926212611154,0.06384308534622032,0.1225,0.7772007042626031,0.013068719274990707,0.4939293598233995,0.0,False,0.3217867134252263,常规
E307,0.050834387289277715,0.20829841355135037,0.5339899241410627,0.20687727501830916,63.23033622961345,C,1.1391956680972102,0.24980110131675298,0.15,0.7094055982051471,-0.029001641335609334,0.7375827814569537,0.0,False,0.6662243725775097,常规
E308,0.4608096257205116,0.09763086114376338,0.3904311765894096,0.051128336546315344,34.39594079871762,A,1.103393568871899,0.08997748743769854,0.1425,0.8161570889452145,0.009655891605365036,0.25055187637969095,0.0,False,0.6305036507217159,常规
E309,0.5112414607634358,0.2512005987227253,0.191790381421428,0.045767559092410905,25.736134628093797,A,1.147902039314955,0.07734239415791877,0.1425,0.8231811614029776,0.011521092190759362,0.461644591611479,0.0,False,0.39092931710904844,常规
E310,0.3895613921724519,0.24025965184456952,0.3321973743326473,0.037981581650331275,33.95330484869527,A,1.2001861294619758,0.0771475431700547,0.1425,0.8248641784183423,0.011445556219292287,0.38631346578366443,0.0,False,0.489648566031524,常规
E311,0.4697604617929304,0.26747494039209757,0.22608891861587663,0.036675679199095396,27.65599384070456,A,1.1650380356042769,0.07076745146993822,0.1425,0.8292334924402386,0.012249516790839745,0.43460264900662254,1000000.0,True,0.415123443564086,常规
E312,0.0966961276893871,0.715744530999285,0.15526051298773058,0.032298828323597255,37.43873473151793,B,0.8653367023974512,0.07199824077265278,0.1425,0.8196349353384991,0.012716054361790049,0.4072847682119205,1000000.0,True,0.7570043674075974,常规
E313,0.11084659315014933,0.5558170038773342,0.31140941149436374,0.021926991478152635,41.48056004335066,B,1.0173260840867617,0.0670889615623591,0.1425,0.8283737315335619,0.012942515128231441,0.48509933774834435,1000000.0,True,0.3710113919770048,常规
E314,0.04948523470885151,0.5743978258906904,0.2894864797009203,0.08663045969953781,47.10873881303815,B,1.0379898087505923,0.128551345176704,0.15,0.8136053619637443,0.003997914252152849,0.5535320088300221,0.0,False,0.4110756281435551,常规
E315,0.18601311812554716,0.5224657674225635,0.25515544509573074,0.036365669356158634,38.06245552275003,B,1.1210780095370825,0.07728024493667542,0.1425,0.8191051440735805,0.011797918195736466,0.2753863134657837,0.0,False,0.4171614638660144,常规
E316,0.04111760915991081,0.47614664548854,0.3994344532405504,0.0833012921109988,50.83064761008791,B,1.0581254097938737,0.12921387418260655,0.15,0.8172741784333448,0.00379816191717108,0.5259381898454747,0.0,False,0.4016653496453546,常规
E317,0.2601591704821401,0.2621128915722569,0.38309747836956703,0.09463045957603587,43.73997423464995,C,1.2919446055719368,0.13482892051570816,0.15,0.8150145130200415,0.002806429526413381,0.517935982339956,0.0,False,0.36523940736050253,常规
E318,0.16474770517660944,0.5959950330260376,0.2076193566549208,0.03163790514243214,36.871582058772525,B,1.0411833381007662,0.07169991027870556,0.1425,0.8224841686334894,0.012568136787699122,0.35071743929359817,1000000.0,True,0.35339742550743464,常规
E319,0.4416706711983828,0.3198289167938372,0.20203220166903058,0.03646821033874939,27.776598371604884,A,1.1693977640800164,0.07035780613554035,0.1425,0.8284709762148144,0.012374480087292371,0.31291390728476826,1000000.0,True,0.47274442253153076,常规
E320,0.02894741615378454,0.1438035193122268,0.6868804565280591,0.1403686080059296,64.6223418795378,C,0.9150192164746123,0.19267194833235032,0.15,0.7689529317716948,-0.009859228557779258,0.771523178807947,0.0,False,0.8167421906357862,常规
E321,0.5907798829442298,0.20494256302885525,0.1710780808008289,0.0331994732260861,21.556571476959043,A,1.0508866400246508,0.06318739371311113,0.1225,0.7777929869396947,0.013179677079831463,0.38465783664459163,1000000.0,True,0.4784868934879985,常规
E322,0.05589521655479365,0.6527762388707092,0.26161476872259837,0.02971377585189873,42.17157012905341,B,0.8949124684200924,0.07391117681448615,0.1425,0.8199774155762999,0.012347537212436404,0.5372516556291391,1000000.0,True,0.41070281704836203,常规
E323,0.044145017862319946,0.18270224332809448,0.5657930374145508,0.2073597013950348,64.54558074474335,C,1.096793148974561,0.2514416090030592,0.15,0.7090318699566137,-0.029516275280212466,0.47737306843267113,0.0,False,0.7672448000862058,常规
E324,0.11940132381762103,0.42810781195358144,0.36283259232220827,0.08965827190658927,47.42492707725886,B,1.2010356363585568,0.13237957177763904,0.15,0.8141359015060141,0.003275005006627106,0.5717439293598234,0.0,False,0.6911506355962352,常规
E325,0.11683170279801446,0.5374296803506151,0.3050402048036418,0.04069841204772867,42.32017753670282,B,1.0770374729767838,0.08442968259246199,0.1425,0.812770951314233,0.010872450285093871,0.42963576158940403,0.0,False,0.7388001990568542,常规
E326,0.12566171867389347,0.5727437266575633,0.27015179999511985,0.03144275467342335,40.2458530222691,B,1.042188341668996,0.07438302085594199,0.1425,0.821019985182879,0.012191577936501025,0.3923841059602649,0.0,False,0.41835884065761236,常规
E327,0.08491442907792861,0.29388549267011527,0.5259489895563798,0.09525108869557629,54.38455792898679,C,1.1311974706847892,0.1437334691602747,0.15,0.809450094753055,0.001194086857736712,0.5038631346578367,0.0,False,0.5527207007933941,常规
E328,0.22182012929156325,0.2764208892254465,0.4395933714539306,0.06216561002905957,44.736815407349546,C,1.2234640257245306,0.10691447076076852,0.1425,0.7980082084633918,0.007187984803810717,0.5080022075055187,0.0,False,0.32009949870896875,常规
E329,0.05071737636147952,0.2916174243823343,0.6386141800828806,0.019051019173305553,54.19996140226707,C,0.8724207056962743,0.07640701958615041,0.1425,0.8275148093606615,0.011400060326604913,0.49116997792494493,0.0,False,1.009142763858215,常规
E330,0.07891117909127936,0.30335850130569736,0.5939980280624383,0.023732291540585003,52.08504773507763,C,0.9604295944014292,0.07876283914932405,0.1425,0.8247375354504157,0.011170731894082742,0.28449227373068436,0.0,False,0.5973916840030324,常规
E331,0.0276124761412149,0.20010811425926728,0.7080992578955243,0.06418015170399353,60.29490283874321,C,0.8417260409076992,0.12166461295516441,0.15,0.8365946242895805,0.004630154565961511,0.6586644591611479,0.0,False,0.3500371051361148,常规
E332,0.031021153149850534,0.3453934147623295,0.5347034265419022,0.08888200554591782,56.04820948279624,C,1.024798324848818,0.13913577860048326,0.15,0.8132229482570467,0.002029187242484437,0.7171633554083886,0.0,False,0.7241522669538849,常规
E333,0.08310114654228945,0.2685997804149969,0.5403353612149906,0.10796371182772302,55.77205461093824,C,1.1327482901739194,0.15621453036568667,0.15,0.798256585399942,-0.0012537405761093717,0.4820640176600442,0.0,False,0.5057091707584318,常规
E334,0.0878242558823843,0.32368767502671236,0.5012479461822505,0.08724012290865274,52.93013120390573,C,1.1377129441972844,0.13531656142396314,0.15,0.8164223364779521,0.0026955513462583493,0.6928807947019867,0.0,False,0.4044829949822617,常规
E335,0.04627090475126409,0.29189843918042613,0.47567792341523363,0.1861527326530762,60.05708279900406,C,1.1680238322602774,0.22845980173134778,0.15,0.7270572734029523,-0.02141503221281782,0.544701986754967,0.0,False,0.641376345203211,常规
E336,0.0228921694838094,0.0718054617061804,0.5773915009394921,0.32791086787051804,73.67736890655729,C,0.9583321587128169,0.36576543784815735,0.15,0.6015784210823552,-0.08596560642331982,0.7974613686534217,0.0,False,1.0256869281681473,常规
E337,0.6385738039494893,0.18363367895520064,0.15757858224880977,0.020213934846500258,18.647754933077366,A,0.9676773852133672,0.0495312066152668,0.0985,0.6798044171734158,0.01567959133813923,0.44922737306843263,1000000.0,True,0.5923366518604801,常规
E338,0.043097945668974444,0.36608087061879746,0.5389655091883295,0.051855674523898505,53.31929708557174,C,0.9899796455746931,0.10416573706201412,0.1425,0.7998908241825559,0.007671037762089546,0.43598233995584995,0.0,False,0.4429852824217157,常规
E339,0.04964819775080091,0.6041945038975923,0.2999736875303481,0.0461836108212587,44.756423714068816,B,0.9567192664992934,0.09081145568103009,0.1425,0.8057222375191075,0.010041934736183918,0.661699779249448,0.0,False,0.38169621586126884,常规
E340,0.3006798371773934,0.2694962064846785,0.3637735897864936,0.0660503665514345,39.83981619039897,C,1.26203101990256,0.10644770857998655,0.1425,0.7978462063901034,0.0072881074788852425,0.7185430463576159,0.0,False,0.9864123008240168,常规
E341,0.2555821981679083,0.2288148862829872,0.43266258045061945,0.08294033509848504,44.76536841598937,C,1.2551084158480519,0.12555053880247502,0.15,0.8256656636765202,0.004262380591337187,0.6258278145695364,0.0,False,0.6156956296622328,常规
E342,0.16260177902574005,0.5115361657280872,0.24729809918111267,0.07856395606506002,41.39414107618309,B,1.183629320334022,0.11723489799477382,0.15,0.8244531904115292,0.005751809122858262,0.41390728476821187,0.0,False,0.37397452974426115,常规
E343,0.10114714361114166,0.2999118745274469,0.553874525658758,0.04506645620265342,51.4286764817641,C,1.0598473613229211,0.09706886428734866,0.1425,0.8076754615398755,0.008737522207654946,0.488962472406181,0.0,False,1.1607423729493584,常规
E344,0.09251223422477535,0.6291518840952023,0.1855519099040112,0.09278397177601112,42.62025397437527,B,1.0448951011176077,0.1300321537616397,0.15,0.8087450040209618,0.003818950352027648,0.5204194260485652,0.0,False,0.4339757239940466,常规
E345,0.05076139962990804,0.6156950799422551,0.17737442849714255,0.15616909193069423,47.96504042428743,B,1.0466596045425143,0.19030234569018933,0.15,0.751007097066136,-0.010034998048444349,0.39155629139072845,0.0,False,0.4489238101500461,常规
E346,0.5107460212240376,0.29562986998371293,0.12457386868349718,0.06905024010875226,25.06427758923213,A,1.1474652658982205,0.09705821306344302,0.1425,0.8037417235963404,0.008918326780871004,0.33774834437086093,0.0,False,0.5284800792714104,常规
E347,0.5681007123521983,0.21154369485457797,0.1120404153439124,0.10831517744931134,25.352335263011227,A,1.1358301156948793,0.1324327122442677,0.15,0.8115171003178983,0.0033111333357503034,0.32450331125827814,0.0,False,0.527952050371009,常规
E348,0.522241509456567,0.2139870279735165,0.19425358499943085,0.06951787757048558,27.034927689461163,A,1.1728436617734113,0.09955878763743334,0.1425,0.8035287111479285,0.00843671533774398,0.3609271523178808,0.0,False,0.6267077158195509,常规
E349,0.0453634929257371,0.07452835087084508,0.6803321787690209,0.1997759774343969,67.81735469040258,C,0.9176272119646418,0.2480521509192355,0.15,0.7168593219682148,-0.027762552493747275,0.7560706401766004,0.0,False,1.1942534958592816,常规
E350,0.06889810952847869,0.404019880174998,0.2541657312463006,0.27291627905022264,57.70333932727557,B,1.2530254998366472,0.3023821981032536,0.15,0.6489554770151081,-0.053492936044545955,0.4828918322295806,0.0,False,0.5353132584797555,常规
E351,0.03464158906604676,0.2706824172482754,0.3006534199991303,0.39402257368654753,68.46856594353929,D,1.1985156945273487,0.4186468285050763,0.15,0.5408640451830987,-0.12334541811421054,0.5212472406181016,0.0,False,0.6470937196506296,常规
E352,0.37481002136498753,0.22092326643834312,0.2839809740776114,0.12028573811905796,38.324747631691324,A,1.3136356850487927,0.15335446345290515,0.15,0.7955155117502705,-0.0006859357425197353,0.39900662251655633,0.0,False,0.6280499444322062,常规
E353,0.28365368940510216,0.27638394973373714,0.2710356848814675,0.16892667597969319,44.17451158119172,A,1.3670629587635568,0.20060323060384558,0.15,0.749006348978257,-0.012701089602754408,0.5971302428256071,0.0,False,0.5992563126382588,常规
E354,0.06384194594739417,0.653742666142116,0.1795531795952232,0.1028622083152666,44.047855009278734,B,0.9958089391882996,0.13991417470974007,0.15,0.7987235176137593,0.0020300394363856993,0.6490066225165562,0.0,False,0.46310870036337115,常规
E355,0.4644899825903778,0.25523620083224174,0.13979580581796747,0.1404780107594129,31.87539482488051,A,1.2554950411027737,0.16576510617542242,0.15,0.7795330247870449,-0.0034756852724064577,0.3976269315673289,0.0,False,1.3184761808082814,常规
E356,0.086735002050288,0.22382347118986046,0.4561843838081927,0.23325714295165878,61.198788922040734,C,1.244671406812587,0.27133403330415834,0.15,0.6866124714625784,-0.03802457282466738,0.5830573951434879,0.0,False,1.1534425520840514,常规
E357,0.08432205703614609,0.46418028724059246,0.30865832933293036,0.14283932639033103,50.333830835914874,B,1.2055924622022633,0.18138840237559978,0.15,0.7652511391069498,-0.007368391702924762,0.4729580573951435,0.0,False,1.0150233833876003,常规
E358,0.11482117521042323,0.6061645646975206,0.1919022806802771,0.08711197941177914,41.710168809780406,B,1.0813532708826963,0.12444144543431347,0.15,0.8146361696314597,0.004737631572978997,0.668046357615894,0.0,False,1.1296449980625671,常规
