d2_mm,d4_mm,max_skin_temp_c,duration_above_44_s,final_skin_temp_c,feasible,grid_dx_mm,dt_s
22.5,4.5,44.74318821116812,230.68124502748353,44.74318821116812,True,0.1,1.0
21.3,4.6,45.17389971420076,355.92869826333094,45.17389971420076,False,0.1,1.0
21.4,4.6,45.13180174031886,343.56654178555243,45.13180174031886,False,0.1,1.0
21.5,4.6,45.08977993640454,331.25442962275815,45.08977993640454,False,0.1,1.0
21.6,4.6,45.04783655472271,320.992467871129,45.04783655472271,False,0.1,1.0
21.7,4.6,45.00597379111823,308.78090181752736,45.00597379111823,False,0.1,1.0
21.8,4.6,44.9641937858789,296.6196201975033,44.9641937858789,True,0.1,1.0
21.9,4.6,44.92249862461092,284.50870463991134,44.92249862461092,True,0.1,1.0
22.0,4.6,44.880890339127234,272.4482306824488,44.880890339127234,True,0.1,1.0
22.1,4.6,44.839370908305945,260.4382679577394,44.839370908305945,True,0.1,1.0
22.2,4.6,44.79794225896315,248.47888037106947,44.79794225896315,True,0.1,1.0
22.3,4.6,44.756606266739574,236.57012626974847,44.756606266739574,True,0.1,1.0
21.2,4.7,45.14367412819658,350.9589288517824,45.14367412819658,False,0.1,1.0
21.3,4.7,45.101863196835446,338.683001911835,45.101863196835446,False,0.1,1.0
21.4,4.7,45.06012556622464,326.4577364289622,45.06012556622464,False,0.1,1.0
21.5,4.7,45.0184635268908,314.2832235422338,45.0184635268908,False,0.1,1.0
21.6,4.7,44.976879312474566,302.1595478295642,44.976879312474566,False,0.1,1.0
21.7,4.7,44.93537510061546,290.08678750147726,44.93537510061546,True,0.1,1.0
21.8,4.7,44.89395301380941,278.0650145964515,44.89395301380941,True,0.1,1.0
21.9,4.7,44.85261512027907,266.0942951687947,44.85261512027907,True,0.1,1.0
22.0,4.7,44.811363434856865,254.17468946854424,44.811363434856865,True,0.1,1.0
22.1,4.7,44.77019991983798,242.30625212377493,44.77019991983798,True,0.1,1.0
22.2,4.7,44.72912648584806,230.48903231458473,44.72912648584806,True,0.1,1.0
21.0,4.8,45.155658958965496,356.2046872553091,45.155658958965496,False,0.1,1.0
21.1,4.8,45.11406437229754,345.96419473269276,45.11406437229754,False,0.1,1.0
21.2,4.8,45.072537818681816,333.77505578733883,45.072537818681816,False,0.1,1.0
21.3,4.8,45.031081685403734,321.63719332238287,45.031081685403734,False,0.1,1.0
21.4,4.8,44.98969830157533,309.55068920058693,44.98969830157533,False,0.1,1.0
21.5,4.8,44.948389938978806,297.5156188185428,44.948389938978806,True,0.1,1.0
21.6,4.8,44.90715881292868,285.5320513053533,44.90715881292868,True,0.1,1.0
21.7,4.8,44.86600708315114,273.6000497126096,44.86600708315114,True,0.1,1.0
21.8,4.8,44.82493685463664,261.71967120576784,44.82493685463664,True,0.1,1.0
21.9,4.8,44.78395017850513,249.89096724825842,44.78395017850513,True,0.1,1.0
22.0,4.8,44.74304905288342,236.11406987775646,44.74304905288342,True,0.1,1.0
20.9,4.9,45.126361710035695,351.09953545208805,45.126361710035695,False,0.1,1.0
21.0,4.9,45.08505189742045,340.94587746742445,45.08505189742045,False,0.1,1.0
21.1,4.9,45.04380718625359,328.8441106391957,45.04380718625359,False,0.1,1.0
21.2,4.9,45.00263000315147,316.79423290689493,45.00263000315147,False,0.1,1.0
21.3,4.9,44.96152271611241,304.79631668058397,44.96152271611241,False,0.1,1.0
21.4,4.9,44.92048763538355,292.85042800182805,44.92048763538355,True,0.1,1.0
21.5,4.9,44.879527014299576,280.9566267470221,44.879527014299576,True,0.1,1.0
21.6,4.9,44.83864305013994,267.11505599828763,44.83864305013994,True,0.1,1.0
21.7,4.9,44.79783788500278,255.32574708223964,44.79783788500278,True,0.1,1.0
21.8,4.9,44.75711360665291,243.5887078748387,44.75711360665291,True,0.1,1.0
21.9,4.9,44.716472249381404,231.9039747248787,44.716472249381404,True,0.1,1.0
20.7,5.0,45.13873323535528,358.09025272073234,45.13873323535528,False,0.1,1.0
20.8,5.0,45.09764616953901,347.9716102855443,45.09764616953901,False,0.1,1.0
20.9,5.0,45.05661873457774,335.9053961852723,45.05661873457774,False,0.1,1.0
21.0,5.0,45.01565345667109,323.8916118422647,45.01565345667109,False,0.1,1.0
21.1,5.0,44.97475280202075,311.93032650345936,44.97475280202075,False,0.1,1.0
21.2,5.0,44.933919177836174,298.02162015723036,44.933919177836174,True,0.1,1.0
21.3,5.0,44.893154933130226,286.16562863203006,44.893154933130226,True,0.1,1.0
21.4,5.0,44.85246235958076,274.3623456505735,44.85246235958076,True,0.1,1.0
21.5,5.0,44.81184369236495,262.6118150036082,44.81184369236495,True,0.1,1.0
21.6,5.0,44.771301111011354,250.91407482383735,44.771301111011354,True,0.1,1.0
21.7,5.0,44.73083674026911,237.2693648944398,44.73083674026911,True,0.1,1.0
20.6,5.1,45.11029876194834,354.8536134469507,45.11029876194834,False,0.1,1.0
20.7,5.1,45.0694947991244,342.82242153621996,45.0694947991244,False,0.1,1.0
20.8,5.1,45.02874746903289,330.84421031888814,45.02874746903289,False,0.1,1.0
20.9,5.1,44.988059338014935,318.91904568748066,44.988059338014935,False,0.1,1.0
21.0,5.1,44.94743291231723,305.0470248691704,44.94743291231723,False,0.1,1.0
21.1,5.1,44.90687063861519,293.22826987770964,44.90687063861519,True,0.1,1.0
21.2,5.1,44.86637490501156,281.4627608494285,44.86637490501156,True,0.1,1.0
21.3,5.1,44.82594804182815,269.7505378288195,44.82594804182815,True,0.1,1.0
21.4,5.1,44.78559232246264,256.0917070565232,44.78559232246264,True,0.1,1.0
21.5,5.1,44.745309964218,244.48646041054647,44.745309964218,True,0.1,1.0
21.6,5.1,44.70510312914995,232.934623311726,44.70510312914995,True,0.1,1.0
20.5,5.2,45.082413591223,349.59650800285533,45.082413591223,False,0.1,1.0
20.6,5.2,45.041890593235784,337.6533629989842,45.041890593235784,False,0.1,1.0
20.7,5.2,45.001421215406836,325.76382255563544,45.001421215406836,False,0.1,1.0
20.8,5.2,44.96100806477995,313.9279423010407,44.96100806477995,False,0.1,1.0
20.9,5.2,44.920653687626185,300.14588987844127,44.920653687626185,False,0.1,1.0
21.0,5.2,44.88036057054478,288.41768959560426,44.88036057054478,True,0.1,1.0
21.1,5.2,44.840131140983615,276.74331858380026,44.840131140983615,True,0.1,1.0
21.2,5.2,44.79996776823217,263.1229047911444,44.79996776823217,True,0.1,1.0
21.3,5.2,44.759872764209305,251.55661910368326,44.759872764209305,True,0.1,1.0
21.4,5.2,44.71984838431486,238.0443090874736,44.71984838431486,True,0.1,1.0
21.5,5.2,44.67989682825466,226.58634004770508,44.67989682825466,True,0.1,1.0
20.3,5.3,45.095353045328295,356.2289252080615,45.095353045328295,False,0.1,1.0
20.4,5.3,45.055061108920405,344.32035347117363,45.055061108920405,False,0.1,1.0
20.5,5.3,45.014817055513255,332.46595506432277,45.014817055513255,False,0.1,1.0
20.6,5.3,44.97462359480113,320.6657817293579,44.97462359480113,False,0.1,1.0
20.7,5.3,44.93448337465535,308.91987866782824,44.93448337465535,False,0.1,1.0
20.8,5.3,44.894398981930316,295.2284713775226,44.894398981930316,True,0.1,1.0
20.9,5.3,44.85437294313078,283.5915125097704,44.85437294313078,True,0.1,1.0
21.0,5.3,44.814407725506385,270.0089693183544,44.814407725506385,True,0.1,1.0
21.1,5.3,44.77450573756987,258.48122524342284,44.77450573756987,True,0.1,1.0
21.2,5.3,44.73466933008468,245.0079690950995,44.73466933008468,True,0.1,1.0
21.3,5.3,44.694900796848096,233.58965548450232,44.694900796848096,True,0.1,1.0
20.2,5.4,45.06823700338921,352.84654374185504,45.06823700338921,False,0.1,1.0
20.3,5.4,45.02822519070209,339.0266893655341,45.02822519070209,False,0.1,1.0
20.4,5.4,44.98825817662205,327.2617667819606,44.98825817662205,False,0.1,1.0
20.5,5.4,44.94833871231948,315.55168604494145,44.94833871231948,False,0.1,1.0
20.6,5.4,44.908469486755926,303.89648173062244,44.908469486755926,False,0.1,1.0
20.7,5.4,44.868653127495115,290.2964258655496,44.868653127495115,True,0.1,1.0
20.8,5.4,44.82889220150429,278.75142312828905,44.82889220150429,True,0.1,1.0
20.9,5.4,44.789189215818816,265.2616155204447,44.789189215818816,True,0.1,1.0
21.0,5.4,44.749546618630234,253.8270426861557,44.749546618630234,True,0.1,1.0
21.1,5.4,44.70996679980213,240.44786341160415,44.70996679980213,True,0.1,1.0
21.2,5.4,44.670452091852525,227.12399314332097,44.670452091852525,True,0.1,1.0
20.0,5.5,45.08139595422347,359.2333810944674,45.08139595422347,False,0.1,1.0
20.1,5.5,45.04162364657894,347.4476924406013,45.04162364657894,False,0.1,1.0
20.2,5.5,45.00189018077041,335.7173473643981,45.00189018077041,False,0.1,1.0
20.3,5.5,44.96219841300446,322.04241916625637,44.96219841300446,False,0.1,1.0
20.4,5.5,44.92255113608293,310.42318636759387,44.92255113608293,False,0.1,1.0
20.5,5.5,44.882951080326905,298.8594318010861,44.882951080326905,True,0.1,1.0
20.6,5.5,44.84340091427218,285.35146386397867,44.84340091427218,True,0.1,1.0
20.7,5.5,44.80390324547582,273.8991606889324,44.80390324547582,True,0.1,1.0
20.8,5.5,44.76446062131386,260.50282035970656,44.76446062131386,True,0.1,1.0
20.9,5.5,44.72507552964283,247.16228514616154,44.72507552964283,True,0.1,1.0
21.0,5.5,44.68575039988103,235.87777744389965,44.68575039988103,True,0.1,1.0
19.9,5.6,45.05499012532519,355.7300201581139,45.05499012532519,False,0.1,1.0
20.0,5.6,45.015497657300436,342.03379041167796,45.015497657300436,False,0.1,1.0
20.1,5.6,44.97604087167463,330.39377021425287,44.97604087167463,False,0.1,1.0
20.2,5.6,44.936622666691534,318.8097506689915,44.936622666691534,False,0.1,1.0
20.3,5.6,44.89724587716644,305.2819897083523,44.89724587716644,False,0.1,1.0
20.4,5.6,44.857913274936216,293.8104660265822,44.857913274936216,True,0.1,1.0
20.5,5.6,44.8186275697781,280.39535351106383,44.8186275697781,True,0.1,1.0
20.6,5.6,44.77939141010203,267.03655282118365,44.77939141010203,True,0.1,1.0
20.7,5.6,44.74020738375345,255.73441156802417,44.74020738375345,True,0.1,1.0
20.8,5.6,44.70107801880647,242.48881286507898,44.70107801880647,True,0.1,1.0
20.9,5.6,44.66200578422302,229.29983938484472,44.66200578422302,True,0.1,1.0
19.8,5.7,45.02905832037621,350.2126689790472,45.02905832037621,False,0.1,1.0
19.9,5.7,44.98984414997753,338.6068500036862,44.98984414997753,False,0.1,1.0
20.0,5.7,44.95066248508495,325.05763789067123,44.95066248508495,False,0.1,1.0
20.1,5.7,44.911516266416406,313.5653832196537,44.911516266416406,False,0.1,1.0
20.2,5.7,44.8724083707123,300.1298628348073,44.8724083707123,False,0.1,1.0
20.3,5.7,44.833341611706395,288.7513820124185,44.833341611706395,True,0.1,1.0
20.4,5.7,44.79431874057468,275.4299241677488,44.79431874057468,True,0.1,1.0
20.5,5.7,44.75534244684969,262.16550587941117,44.75534244684969,True,0.1,1.0
20.6,5.7,44.71641535910932,250.95827944053735,44.71641535910932,True,0.1,1.0
20.7,5.7,44.67754004577573,237.8084075548348,44.67754004577573,True,0.1,1.0
20.8,5.7,44.63871901590456,224.71585394597804,44.63871901590456,True,0.1,1.0
19.6,5.8,45.042549533919264,358.25517134353623,45.042549533919264,False,0.1,1.0
19.7,5.8,45.003585961684564,346.683102417968,45.003585961684564,False,0.1,1.0
19.8,5.8,44.96464865223008,333.1683050702773,44.96464865223008,False,0.1,1.0
19.9,5.8,44.92574065360542,321.7109661325359,44.92574065360542,False,0.1,1.0
20.0,5.8,44.886864949066656,308.31107803662144,44.886864949066656,False,0.1,1.0
20.1,5.8,44.8480244577147,296.968662983504,44.8480244577147,True,0.1,1.0
20.2,5.8,44.80922203509498,283.68404174619474,44.80922203509498,True,0.1,1.0
20.3,5.8,44.770460474162874,270.45707035831,44.770460474162874,True,0.1,1.0
20.4,5.8,44.73174250573155,257.2878636775639,44.73174250573155,True,0.1,1.0
20.5,5.8,44.69307079938136,244.17652752572184,44.69307079938136,True,0.1,1.0
20.6,5.8,44.65444796414581,231.12315899065538,44.65444796414581,True,0.1,1.0
19.5,5.9,45.01724365916977,354.6239291884981,45.01724365916977,False,0.1,1.0
19.6,5.9,44.978558869878086,341.14300410276627,44.978558869878086,False,0.1,1.0
19.7,5.9,44.93989708749971,329.72016860550616,44.93989708749971,False,0.1,1.0
19.8,5.9,44.90126140312958,316.35539588062727,44.90126140312958,False,0.1,1.0
19.9,5.9,44.862654842667396,303.04869899762804,44.862654842667396,False,0.1,1.0
20.0,5.9,44.824080367640455,291.8003798357556,44.824080367640455,True,0.1,1.0
20.1,5.9,44.78554087584016,278.610375650231,44.78554087584016,True,0.1,1.0
20.2,5.9,44.747039201918795,265.4787558703998,44.747039201918795,True,0.1,1.0
20.3,5.9,44.70857811835012,252.4056229383094,44.70857811835012,True,0.1,1.0
20.4,5.9,44.67016033587637,239.3910704327288,44.67016033587637,True,0.1,1.0
20.5,5.9,44.631788504412214,226.4351833084063,44.631788504412214,True,0.1,1.0
19.3,6.0,45.03079422183317,362.4306885680408,45.03079422183317,False,0.1,1.0
19.4,6.0,44.992370468192206,350.9831212784737,44.992370468192206,False,0.1,1.0
19.5,6.0,44.95396324709713,337.5943788561203,44.95396324709713,False,0.1,1.0
19.6,6.0,44.91557575852958,324.26421835174034,44.91557575852958,False,0.1,1.0
19.7,6.0,44.877211136462435,312.99278320253336,44.877211136462435,False,0.1,1.0
19.8,6.0,44.83887244973137,299.78037303322037,44.83887244973137,True,0.1,1.0
19.9,6.0,44.800562702397286,286.6268715242187,44.800562702397286,True,0.1,1.0
20.0,6.0,44.76228483456478,273.5323869017867,44.76228483456478,True,0.1,1.0
20.1,6.0,44.72404172301638,260.4970180306151,44.72404172301638,True,0.1,1.0
20.2,6.0,44.68583618180693,247.52085474547823,44.68583618180693,True,0.1,1.0
20.3,6.0,44.647670963219625,234.60397807511242,44.647670963219625,True,0.1,1.0
19.2,6.1,45.006060395195775,358.69022096583365,45.006060395195775,False,0.1,1.0
19.3,6.1,44.96791643039036,345.33494183101664,44.96791643039036,False,0.1,1.0
19.4,6.1,44.92978566136389,332.0389049365634,44.92978566136389,False,0.1,1.0
19.5,6.1,44.89167133137051,320.8024207034254,44.89167133137051,False,0.1,1.0
19.6,6.1,44.853576617607715,307.6254151540302,44.853576617607715,False,0.1,1.0
19.7,6.1,44.815504631683474,294.5079677311014,44.815504631683474,True,0.1,1.0
19.8,6.1,44.77745842048415,281.4501829665635,44.77745842048415,True,0.1,1.0
19.9,6.1,44.73944096653631,268.4521558919306,44.73944096653631,True,0.1,1.0
20.0,6.1,44.7014551888216,255.5139723075319,44.7014551888216,True,0.1,1.0
20.1,6.1,44.66350394340836,242.6357090989528,44.66350394340836,True,0.1,1.0
20.2,6.1,44.62559002404396,229.817434563152,44.62559002404396,True,0.1,1.0
19.1,6.2,44.98173354434688,354.9432100750834,44.98173354434688,False,0.1,1.0
19.2,6.2,44.9438683678091,341.68106249823205,44.9438683678091,False,0.1,1.0
19.3,6.2,44.906013030963436,328.47890482568783,44.906013030963436,False,0.1,1.0
19.4,6.2,44.86817082036832,315.3368581035376,44.86817082036832,False,0.1,1.0
19.5,6.2,44.83034495639136,302.255032984781,44.83034495639136,False,0.1,1.0
19.6,6.2,44.792538593758756,289.23353007498946,44.792538593758756,True,0.1,1.0
19.7,6.2,44.75475482202216,276.27244029995705,44.75475482202216,True,0.1,1.0
19.8,6.2,44.716996666422006,263.37184515876794,44.716996666422006,True,0.1,1.0
19.9,6.2,44.679267088249276,250.53181711622972,44.679267088249276,True,0.1,1.0
20.0,6.2,44.64156898565611,237.75241986475788,44.64156898565611,True,0.1,1.0
20.1,6.2,44.60390519428552,223.03373738953837,44.60390519428552,True,0.1,1.0
18.9,6.3,44.995391096907156,362.42082166452565,44.995391096907156,False,0.1,1.0
19.0,6.3,44.957800735339006,349.19183631767214,44.957800735339006,False,0.1,1.0
19.1,6.3,44.92021344093777,336.0235268032975,44.92021344093777,False,0.1,1.0
19.2,6.3,44.882632610425006,324.91608690968,44.882632610425006,False,0.1,1.0
19.3,6.3,44.845061573830264,311.86951168599523,44.845061573830264,False,0.1,1.0
19.4,6.3,44.80750359472465,298.8838771162776,44.80750359472465,True,0.1,1.0
19.5,6.3,44.76996187090088,285.95927088341796,44.76996187090088,True,0.1,1.0
19.6,6.3,44.73243953492126,271.0958558411443,44.73243953492126,True,0.1,1.0
19.7,6.3,44.69493965458327,258.2937043513523,44.69493965458327,True,0.1,1.0
19.8,6.3,44.65746523377893,245.55283889787086,44.65746523377893,True,0.1,1.0
19.9,6.3,44.620019212856,232.87330971830326,44.620019212856,True,0.1,1.0
18.8,6.4,44.97155921547442,358.5728208485116,44.97155921547442,False,0.1,1.0
18.9,6.4,44.93424936091545,345.4380563928239,44.93424936091545,False,0.1,1.0
19.0,6.4,44.896939134524885,332.3647236941231,44.896939134524885,False,0.1,1.0
19.1,6.4,44.859631976555505,319.35292628424673,44.859631976555505,False,0.1,1.0
19.2,6.4,44.82233126023188,306.40275728109015,44.82233126023188,False,0.1,1.0
19.3,6.4,44.78504029249634,293.5142996712005,44.78504029249634,True,0.1,1.0
19.4,6.4,44.74776231424327,280.68762673349556,44.74776231424327,True,0.1,1.0
19.5,6.4,44.71050050099639,267.92280233751876,44.71050050099639,True,0.1,1.0
19.6,6.4,44.67325796345488,253.22007567093019,44.67325796345488,True,0.1,1.0
19.7,6.4,44.63603774795855,240.57941756304152,44.63603774795855,True,0.1,1.0
19.8,6.4,44.59884283734233,226.00079639740198,44.59884283734233,True,0.1,1.0
