时间_s,L1_x0.050mm,L1_x0.150mm,L1_x0.250mm,L1_x0.350mm,L1_x0.450mm,L1_x0.550mm,L2_x0.650mm,L2_x0.750mm,L2_x0.850mm,L2_x0.950mm,L2_x1.050mm,L2_x1.150mm,L2_x1.250mm,L2_x1.350mm,L2_x1.450mm,L2_x1.550mm,L2_x1.650mm,L2_x1.750mm,L2_x1.850mm,L2_x1.950mm,L2_x2.050mm,L2_x2.150mm,L2_x2.250mm,L2_x2.350mm,L2_x2.450mm,L2_x2.550mm,L2_x2.650mm,L2_x2.750mm,L2_x2.850mm,L2_x2.950mm,L2_x3.050mm,L2_x3.150mm,L2_x3.250mm,L2_x3.350mm,L2_x3.450mm,L2_x3.550mm,L2_x3.650mm,L2_x3.750mm,L2_x3.850mm,L2_x3.950mm,L2_x4.050mm,L2_x4.150mm,L2_x4.250mm,L2_x4.350mm,L2_x4.450mm,L2_x4.550mm,L2_x4.650mm,L2_x4.750mm,L2_x4.850mm,L2_x4.950mm,L2_x5.050mm,L2_x5.150mm,L2_x5.250mm,L2_x5.350mm,L2_x5.450mm,L2_x5.550mm,L2_x5.650mm,L2_x5.750mm,L2_x5.850mm,L2_x5.950mm,L2_x6.050mm,L2_x6.150mm,L2_x6.250mm,L2_x6.350mm,L2_x6.450mm,L2_x6.550mm,L3_x6.650mm,L3_x6.750mm,L3_x6.850mm,L3_x6.950mm,L3_x7.050mm,L3_x7.150mm,L3_x7.250mm,L3_x7.350mm,L3_x7.450mm,L3_x7.550mm,L3_x7.650mm,L3_x7.750mm,L3_x7.850mm,L3_x7.950mm,L3_x8.050mm,L3_x8.150mm,L3_x8.250mm,L3_x8.350mm,L3_x8.450mm,L3_x8.550mm,L3_x8.650mm,L3_x8.750mm,L3_x8.850mm,L3_x8.950mm,L3_x9.050mm,L3_x9.150mm,L3_x9.250mm,L3_x9.350mm,L3_x9.450mm,L3_x9.550mm,L3_x9.650mm,L3_x9.750mm,L3_x9.850mm,L3_x9.950mm,L3_x10.050mm,L3_x10.150mm,L4_x10.250mm,L4_x10.350mm,L4_x10.450mm,L4_x10.550mm,L4_x10.650mm,L4_x10.750mm,L4_x10.850mm,L4_x10.950mm,L4_x11.050mm,L4_x11.150mm,L4_x11.250mm,L4_x11.350mm,L4_x11.450mm,L4_x11.550mm,L4_x11.650mm,L4_x11.750mm,L4_x11.850mm,L4_x11.950mm,L4_x12.050mm,L4_x12.150mm,L4_x12.250mm,L4_x12.350mm,L4_x12.450mm,L4_x12.550mm,L4_x12.650mm,L4_x12.750mm,L4_x12.850mm,L4_x12.950mm,L4_x13.050mm,L4_x13.150mm,L4_x13.250mm,L4_x13.350mm,L4_x13.450mm,L4_x13.550mm,L4_x13.650mm,L4_x13.750mm,L4_x13.850mm,L4_x13.950mm,L4_x14.050mm,L4_x14.150mm,L4_x14.250mm,L4_x14.350mm,L4_x14.450mm,L4_x14.550mm,L4_x14.650mm,L4_x14.750mm,L4_x14.850mm,L4_x14.950mm,L4_x15.050mm,L4_x15.150mm
2536.0,74.17707691106135,74.06399652188692,73.95091618689062,73.8378359125965,73.72475570551518,73.61167557214232,73.54260505316982,73.51754415011669,73.49248333014344,73.46742259460531,73.4423619448393,73.41730138216398,73.39224090787913,73.36718052326546,73.34212022958444,73.31706002807792,73.29199991996785,73.26693990645616,73.24187998872434,73.21682016793324,73.19176044522288,73.16670082171211,73.14164129849844,73.11658187665776,73.09152255724415,73.06646334128962,73.04140422980389,73.01634522377415,72.99128632416493,72.96622753191781,72.94116884795125,72.91611027316036,72.89105180841678,72.86599345456841,72.84093521243932,72.81587708282945,72.79081906651453,72.76576116424592,72.74070337675037,72.71564570472994,72.69058814886179,72.66553070979808,72.6404733881658,72.61541618456667,72.59035909957696,72.56530213374742,72.54024528760311,72.51518856164331,72.49013195634143,72.46507547214489,72.44001910947506,72.41496286872705,72.38990675026977,72.36485075444581,72.33979488157127,72.31473913193581,72.28968350580259,72.26462800340808,72.23957262496215,72.214517370648,72.18946224062205,72.16440723501395,72.13935235392658,72.11429759743596,72.08924296559134,72.06418845841502,71.9486599168296,71.74265728860551,71.53665473265669,71.33065224881506,71.12464983690356,70.91864749673606,70.7126452281175,70.50664303084383,70.30064090470208,70.09463884947029,69.8886368649177,69.68263495080467,69.47663310688273,69.27063133289464,69.06462962857434,68.85862799364709,68.65262642782947,68.44662493082934,68.24062350234598,68.03462214207008,67.82862084968376,67.62261962486068,67.41661846726596,67.21061737655641,67.00461635238038,66.79861539437786,66.59261450218061,66.38661367541212,66.1806129136877,65.97461221661449,65.76861158379154,65.56261101480983,65.35661050925235,65.15061006669416,64.94460968670244,64.73860936883646,64.47007332059049,64.13900148119626,63.807929642700145,63.476857805091235,63.14578596835864,62.814714132491396,62.48364229747862,62.152570463309374,61.82149862997273,61.49042679745777,61.15935496575358,60.828283134849215,60.49721130473375,60.16613947539626,59.8350676468258,59.50399581901146,59.172923991942305,58.8418521656074,58.5107803399958,58.17970851509656,57.848636690898736,57.517564867391414,57.18649304456363,56.85542122240445,56.52434940090293,56.19327758004811,55.86220575982906,55.53113394023482,55.20006212125444,54.868990302876966,54.53791848509145,54.20684666788694,53.87577485125249,53.54470303517713,53.21363121964991,52.88255940465988,52.55148759019606,52.22041577624751,51.88934396280327,51.55827214985237,51.227200337383856,50.896128525386764,50.56505671385013,50.23398490276299,49.902913092114375,49.57184128189331,49.24076947208885,48.90969766269001,48.57862585368582,48.247554045065314
2537.0,74.17707785260691,74.06399759260437,73.95091738654249,73.83783724091673,73.72475716220914,73.61167715688696,73.54260671591452,73.51754584080413,73.49248504840949,73.46742434007989,73.44236371714645,73.41730318092196,73.3922427327005,73.36718237375717,73.34212210534795,73.3170619287092,73.29200184505754,73.26694185558961,73.24188196148171,73.21682216388965,73.19176246394841,73.16670286277196,73.14164336145299,73.11658396106269,73.0915246626505,73.0664654672439,73.0414063758482,73.01634738944627,72.99128850899838,72.96622973544198,72.94117106969155,72.91611251263825,72.89105406514992,72.86599572807073,72.84093750222112,72.81587938839755,72.79082138737235,72.76576349989357,72.74070572668477,72.71564806844493,72.69059052584826,72.66553309954408,72.64047579015659,72.61541859828489,72.59036152450274,72.56530456935846,72.54024773337478,72.51519101704883,72.49013442085196,72.46507794522961,72.44002159060128,72.41496535736036,72.38990924587418,72.36485325648377,72.33979738950386,72.31474164522288,72.28968602390277,72.26463052577903,72.23957515106056,72.21451989992981,72.18946477254246,72.16440976902764,72.13935488948775,72.11430013399848,72.08924550260886,72.0641909953411,71.94866245081441,71.74265981702818,71.53665725520041,71.33065476516377,71.12465234674198,70.91864999974975,70.71264772399283,70.50664551926809,70.30064338536346,70.094641322058,69.88863932912194,69.6826374063167,69.47663555339489,69.27063377010037,69.06463205616829,68.85863041132512,68.65262883528865,68.44662732776804,68.24062588846387,68.03462451706818,67.8286232132645,67.62262197672791,67.41662080712504,67.21061970411415,67.00461866734516,66.79861769645963,66.59261679109092,66.38661595086418,66.18061517539643,65.97461446429651,65.76861381716522,65.56261323359536,65.35661271317173,65.15061225547124,64.94461186006298,64.73861152650817,64.47007545745826,64.13900359241136,63.80793172825863,63.47685986498923,63.14578800259229,62.81471614105692,62.48364428037226,62.15257242052744,61.821500561511584,61.490428703313796,61.15935684592321,60.82828498932896,60.49721313352014,60.16614127848588,59.835069424215305,59.503997570697535,59.172925717921686,58.841853865876864,58.510782014552184,58.17971016393673,57.84863831401964,57.51756646479001,57.186494616236956,56.85542276834957,56.52435092111694,56.19327907452819,55.86220722857242,55.53113538323873,55.2000635385162,54.86899169439393,54.53791985086102,54.206848007906586,53.8757761655197,53.544704323689466,53.21363248240497,52.882560641655296,52.551488801429535,52.220416961716786,51.88934512250612,51.558273283786654,51.22720144554746,50.89612960777761,50.5650577704662,50.233985933602305,49.90291409717502,49.571842261173416,49.24077042558659,48.90969859040361,48.57862675561355,48.24755492120549
2538.0,74.17707879002549,74.06399865862866,73.95091858093606,73.83783856341468,73.72475861251816,73.61167873468536,73.54260837137107,73.517547524081,73.4924867591441,73.46742607790374,73.44236548168526,73.41730497179566,73.39224454952337,73.3671842161379,73.34212397288968,73.31706382100971,73.29200376170924,73.26694379617967,73.24188392559218,73.21682415109746,73.19176447382554,73.16670489488551,73.14164541536529,73.11658603633133,73.0915267588285,73.06646758387976,73.04140851248602,73.01634954562584,72.99129068425529,72.96623192930772,72.94117328169358,72.91611474230014,72.89105631199142,72.8659979916079,72.84093978196641,72.81588168385993,72.79082369805742,72.76576582530365,72.74070806631897,72.71565042179935,72.69059289241602,72.6655354788154,72.64047818161905,72.61542100142339,72.59036393879965,72.56530699429379,72.54025016842624,72.51519346169192,72.49013687456014,72.46508040747437,72.4400240608523,72.41496783508558,72.38991173053991,72.36485574755484,72.33979988644374,72.31474414749374,72.28968853096568,72.26463303709399,72.23957766608669,72.21452241812536,72.18946729336506,72.16441229193433,72.13935741393513,72.11430265944283,72.0892480285062,72.06419352114742,71.94866497369236,71.74266233436836,71.53665976668742,71.33065727048294,71.1246548455794,70.91865249179232,70.71265020892832,70.50664799678516,70.30064585515171,70.09464378380797,69.88864178252518,69.68263985106582,69.47663798918357,69.27063619662344,69.06463447312171,68.85863281840605,68.6526312321955,68.44662971420051,68.24062826412295,68.03462688165622,67.82862556648524,67.6226243182865,67.41662313672809,67.21062202146979,67.004620972163,66.79861998845092,66.5926190699685,66.38661821634254,66.18061742719169,65.97461670212654,65.76861604074963,65.56261544265556,65.35661490743092,65.15061443465453,64.9446140238973,64.73861367472242,64.47007758495977,64.13900569437263,63.80793380467575,63.47686191585833,63.14579002790953,62.81471814081854,62.48364625457453,62.15257436916668,61.82150248458415,61.49043060081612,61.15935871785175,60.82828683568023,60.49721495429071,60.16614307367234,59.8350711938143,59.503999314705766,59.1729274363359,58.84185555869385,58.51078368176879,58.17971180554986,57.84863993002621,57.51756805518702,57.18649618102143,56.85542430751859,56.524352434667655,56.19328056245777,55.862208690878084,55.53113681991775,55.200064949565906,54.868993079811695,54.537921210644264,54.206849342052756,53.875777474026314,53.54470560655408,53.21363373962521,52.88256187322881,52.551490007354026,52.22041814199,51.88934627712586,51.55827441275076,51.227202548853825,50.89613068542418,50.565058822450965,50.23398695992331,49.902915097830345,49.5718432361612,49.240771374905016,48.9096995140509,48.578627653587986,48.247555793505406
2539.0,74.17707972333517,74.06399971998036,73.95091977009437,73.83783988011585,73.72476005647017,73.61168030556799,73.54261001957148,73.51754919997975,73.49248846238024,73.46742780811041,73.4423672384898,73.41730675481966,73.39224635838279,73.36718605044314,73.34212583224566,73.31706570501592,73.2920056699599,73.26694572826379,73.24188588109358,73.21682612959496,73.19176647489302,73.16670691809196,73.14164746027491,73.1165881025037,73.09152884581857,73.06646969123803,73.04141063975858,73.0163516923545,72.9912928499777,72.96623411355739,72.94117548400003,72.91611696218904,72.89105854898463,72.8660002452236,72.84094205171921,72.81588396926095,72.79082599861441,72.76576814052106,72.74071039569817,72.71565276483862,72.69059524861069,72.66553784765799,72.64048056259932,72.61542339402851,72.5903663425143,72.56530940860021,72.54025259280444,72.51519589561973,72.49013931751328,72.46508285892669,72.44002652027577,72.41497030195048,72.3899142043149,72.36485822770712,72.33980237243912,72.31474663879676,72.28969102703974,72.26463553740145,72.23958017008903,72.21452492528324,72.1894698031385,72.16441480378272,72.13935992731746,72.11430517381773,72.08925054333211,72.06419603588267,71.94866748551209,71.74266484067459,71.53666226716612,71.33065976482084,71.12465733346394,70.91865497291182,70.7126526829719,70.50665046344284,70.30064831411443,70.09464623476762,69.8886442251747,69.68264228509916,69.47664041429576,69.27063861251062,69.06463687948118,68.85863521493633,68.65263361859631,68.44663209017284,68.24063062936911,68.03462923587986,67.8286279093914,67.62262664958162,67.41662545612009,67.21062432866805,67.00462326687845,66.79862227039607,66.5926213388574,66.38662047189091,66.18061966911695,65.97461893014778,65.76861825458772,65.56261764203308,65.35661709207234,65.1506166042861,64.94461617824719,64.73861581352068,64.47007970313605,64.13900778712063,63.807935871991575,63.476863957738104,63.14579204434945,62.81472013181485,62.48364822012353,62.15257630926469,61.821504399227564,61.49043249000135,61.15936058157529,60.82828867393859,60.49721676708047,60.16614486099013,59.83507295565679,59.504001051069665,59.172929147217964,58.841857244090896,58.51078534167766,58.17971343996747,57.848641538949515,57.51756963861301,57.18649773894717,56.85542583994117,56.52435394158421,56.19328204386549,55.86221014677421,55.53113825029956,55.200066354430746,54.86899445915693,54.53792256446732,54.20685067035112,53.87577877679751,53.544706883795676,53.213634991334814,52.882563099404095,52.551491207992704,52.220419317089835,51.889347426684665,51.558275536766395,51.22720364732419,50.896131758347224,50.565059869824694,50.23398798174577,49.90291609409963,49.57184420687545,49.240772320062405,48.90970043364968,48.57862854762645,48.247556661981875
2540.0,74.17708065255401,74.06400077667998,73.95092095404041,73.83784119104573,73.72476149409314,73.61168186956519,73.54261166054755,73.51755086853277,73.49249015815082,73.4674295307333,73.44236898759395,73.41730853002836,73.39224815931368,73.36718787670831,73.34212768345176,73.31706758076425,73.29200756984643,73.26694765187929,73.24188782802374,73.21682809942043,73.1917684671895,73.16670893243035,73.14164949622136,73.11659015961966,73.09153092366098,73.06647178935937,73.04141275770694,73.01635382967369,72.99129500620735,72.9662362882331,72.9411776766534,72.91611917234778,72.89106077617271,72.8660024889613,72.84094431152327,72.81588624464463,72.79082828908763,72.76577044559048,72.74071271486731,72.71565509760795,72.69059759447777,72.66554020611753,72.64048293314335,72.61542577614644,72.59036873569305,72.56531181232432,72.54025500655618,72.5151983188792,72.49014174975856,72.46508529963388,72.44002896891918,72.41497275800269,72.38991666724694,72.36486069698847,72.33980484753793,72.31474911917995,72.28969351217305,72.26463802674961,72.23958266311587,72.21452742145182,72.18947230191114,72.16441730462122,72.13936242968317,72.11430767717168,72.08925304713513,72.06419853959544,71.94866998632209,71.74266733599526,71.53666475668481,71.33066224822562,71.12465981044369,70.91865744315616,70.71265514617134,70.50665291928875,70.3006507622991,70.09464867498434,69.8886466571177,69.68264470846373,69.47664282877828,69.27064101780856,69.06463927529319,68.85863760096223,68.65263599453714,68.4466344557309,68.24063298424802,68.03463157978456,67.82863024202823,67.62262897065831,67.41662776534581,67.21062662575348,67.0046255515358,66.79862454233906,66.59262359780139,66.38662271755287,66.18062190121549,65.97462114840324,65.76862045872217,65.56261983177036,65.35661926713809,65.15061876440778,64.94461832315417,64.73861794294422,64.47008181202803,64.13900987069577,63.807937930246005,63.47686599066799,63.145794051951,62.81472211408431,62.48365017705721,62.152578240858944,61.82150630547877,61.49043437090598,61.15936243712983,60.828290504139574,60.49721857192448,60.1661466404738,59.8350747097768,59.50400277982275,59.172930850600906,58.84185892210052,58.51078699431084,58.17971506722112,57.848643140820606,57.517571215098556,57.186499290044225,56.85542736564684,56.52435544189564,56.1932835187799,55.862211596288844,55.53113967441172,55.20006775313776,54.86899583245621,54.537923912356305,54.20685199282729,53.8757800738584,53.54470815543887,53.213636237557935,52.88256432020482,52.55149240336876,52.22042048703899,51.88934857120474,51.55827665585525,51.22720474097974,50.89613282656743,50.565060912607564,50.233988999089355,49.90291708600205,49.57184517333484,49.24077326107698,48.909701349217684,48.57862943774616,48.24755752665164
2541.0,74.17708157769997,74.06400182874793,73.95092213279705,73.8378424962296,73.72476292541478,73.61168342670713,73.54261329433096,73.51755252977225,73.49249184648856,73.46743124580566,73.44237072903152,73.41731029745605,73.39224995235082,73.3671896949687,73.34212952654376,73.31706944829085,73.29200946140541,73.26694956706324,73.24188976642014,73.21683006061178,73.19177045075341,73.16671093793956,73.14165152324391,73.11659220771895,73.09153299239588,73.0664738782843,73.04141486637197,73.01635595762465,72.99129715298591,72.96623845337686,72.941179859696,72.91612137281905,72.89106299359868,72.86600472286436,72.84094656142227,72.81588851005496,72.79083056952135,72.76577274055641,72.74071502387115,72.71565742015237,72.6905999300625,72.66554255423955,72.64048529329689,72.61542814782315,72.5903711183821,72.56531420551251,72.54025740972804,72.51520073151711,72.49014417134288,72.46508772964303,72.44003140682976,72.41497520328961,72.3899191193835,72.36486315544654,72.339807311788,72.31475158869121,72.2896959864136,72.26464050518656,72.23958514521539,72.21452990667926,72.18947478973122,72.16441979449813,72.1393649210806,72.11431016955301,72.08925553996353,72.064201032334,71.94867247617063,71.74266982037854,71.53666723529155,71.33066472074525,71.12466227656641,70.918659902573,70.71265759857414,70.50665536437025,70.30065319975296,70.09465110450515,69.88864907840106,69.68264712120627,69.47664523267768,69.27064341256366,69.06464166060393,68.85863997652973,68.65263836006378,68.4466368109203,68.24063532880508,68.03463391341553,67.8286325644407,67.6226312815613,67.41663006444979,67.21062891277039,67.00462782617909,66.79862680432372,66.59262584684403,66.38662495337168,66.18062412353034,65.9746233569357,65.76862265319551,65.56262201190962,65.35662143267012,65.15062091506128,64.94462045865967,64.73862006303415,64.47008391167638,64.13901194513828,63.80793997947877,63.47686801468719,63.145796050752885,62.81472408766515,62.48365212541331,62.15258016398667,61.821508203374556,61.49043624356628,61.159364284551145,60.82829232631847,60.49722036885756,60.16614841215772,59.83507645620824,59.50400450099846,59.17293254651768,58.8418605927552,58.5107886397003,58.179716687342285,57.84864473567046,57.51757278467413,57.18650083434258,56.8554288846651,56.524356935631,56.19328498722955,55.862213039450054,55.53114109228179,55.20006914571405,54.86899719973613,54.537925254337296,54.206853309506855,53.87578136523409,53.544709421508266,53.21363747831868,52.88256553565461,52.55149359350531,52.2204216518601,51.88934971070823,51.55827777003899,51.22720582984166,50.896133890105496,50.56506195081979,50.233990011973816,49.90291807355685,49.57184613555815,49.24077419796699,48.90970226077264,48.578630323964376,48.247558387531456
2542.0,74.17708249879081,74.06400287620447,73.95092330638695,73.8378437956926,73.72476435046268,73.61168497702387,73.54261492095324,73.51755418373025,73.49249352742603,73.46743295336057,73.44237246283608,73.41731205713681,73.39225173752874,73.3671915052593,73.34213136155712,73.31707130763175,73.29201134467337,73.26695147385263,73.24189169632025,73.21683201320694,73.19177242562303,73.16671293465829,73.14165354138169,73.11659424684109,73.0915350520632,73.06647595805313,73.04141696579437,73.01635807624844,72.99129929035475,72.9662406090304,72.94118203316995,72.91612356364524,72.89106520130525,72.8660069469758,72.84094880145952,72.81589076553557,72.7908328399595,72.7657750254631,72.74071732275422,72.71565973251667,72.69060225540997,72.66554489206935,72.64048764310547,72.61543050910439,72.5903734906274,72.56531658821095,72.54025980236639,72.51520313358004,72.490146582313,72.46509014900106,72.44003383405459,72.41497763785846,72.38992156077198,72.36486560312882,72.33980976523684,72.31475404737819,72.28969844980917,72.2646429727601,72.23958761643541,72.21453238101353,72.18947726664678,72.16442227346148,72.13936740155782,72.11431265100983,72.08925802186545,72.06420351414647,71.94867495510574,71.74267229387233,71.53666970303411,71.33066718242739,71.1246647318797,70.91866235120982,70.71266004022768,70.50665779873458,70.30065562652307,70.09465352337698,69.88865148907153,69.68264952337336,69.47664762604043,69.27064579682217,69.06464403545948,68.85864234168477,68.65264071522196,68.44663915578653,68.24063766308556,68.03463623681779,67.82863487667365,67.62263358233524,67.41663235347643,67.21063118976294,67.00463009085223,66.79862905639372,66.59262808602872,66.38662717939052,66.18062633610441,65.97462555578778,65.7686248380501,65.56262418249298,65.35662358871028,65.1506230562881,64.94462258480486,64.73862217383135,64.4700860021216,64.13901401048811,63.80794201972938,63.47687002983478,63.145798040793665,62.81472605259543,62.48365406522943,62.15258207868501,61.82151009295154,61.49043810801838,61.15936612387488,60.82829414051042,60.49722215791433,60.16615017607598,59.83507819498473,59.50400621462992,59.17293423500091,58.84186225608703,58.51079027787765,58.17971830036212,57.848646323529756,57.51757434736992,57.18650237187197,56.8554303970252,56.52435842281899,56.19328644924267,55.86221447628557,55.53114250393703,55.20007053218639,54.86899856102297,54.53792659043611,54.206854620415136,53.8757826509494,53.5447106820282,53.213638713640904,52.882566745776806,52.551494778425244,52.220422811575546,51.889350845217024,51.55827887933902,51.22720691393086,50.896134948981846,50.56506298448132,50.23399102041859,49.902919056782984,49.571847093563804,49.24077513075039,48.90970316833205,48.5786312062981,48.24755924463785
2543.0,74.17708341584434,74.0640039190698,73.9509244748328,73.83784508945983,73.72476576926432,73.61168652054528,73.54261654044572,73.51755583043864,73.49249520099565,73.46743465343094,73.44237418904105,73.41731380910456,73.39225351488193,73.36719330761511,73.34213318852734,73.31707315882286,73.29201321968665,73.26695337228422,73.24189361776126,73.21683395724351,73.19177439183645,73.16671492262506,73.1416555506736,73.11659627702541,73.09153710270262,73.06647802870599,73.04141905601466,73.01636018558595,72.99130141835516,72.96624275523537,72.94118419711722,72.91612574486874,72.89106739933514,72.86600916133867,72.8409510316784,72.81589301113009,72.79083510044599,72.76577730035469,72.74071961156092,72.7156620347455,72.69060457056507,72.66554721965205,72.64048998261444,72.61543286003574,72.59037585247476,72.5653189604656,72.54026218451739,72.5152055251143,72.49014898271543,72.46509255775462,72.44003625064046,72.41498006175615,72.38992399145943,72.36486804008244,72.33981220793179,72.31475649528834,72.28970090240725,72.26464542951786,72.23959007682369,72.2145348445024,72.18947973270562,72.16442474155915,72.13936987116269,72.11431512159,72.0892604928888,72.06420598508075,71.94867742317525,71.74267475652438,71.53667215996013,71.33066963331956,71.12466717643093,70.9186647891138,70.712662471179,70.50666022242865,70.30065804265621,70.09465593164647,69.88865388917564,69.68265191501136,69.47665000891266,69.27064817063008,69.06464639990563,68.85864469647291,68.65264306005704,68.44664149037479,68.24063998713449,68.03463855003619,67.82863717877169,67.62263587302448,67.41663463246987,67.21063345677501,67.00463234559892,66.79863129859251,66.59263031539868,66.38662939565232,66.18062853898037,65.9746277450019,65.76862701332809,65.5626263435623,65.35662573530016,65.15062518812957,64.94462470163083,64.73862427537655,64.47008808340404,64.13901606678516,63.807944051037204,63.4768720361496,63.14580002211176,62.81472800891307,62.48365599654298,62.152583984990876,61.82151197424618,61.490439964298275,61.15936795513657,60.82829594675049,60.497223939129405,60.166151932262736,59.83507992613989,59.504007920750254,59.17293591608323,58.84186391212824,58.510791908874644,58.17971990631183,57.848647904429214,57.51757590321618,57.186503902662125,56.85543190275641,56.52435990348843,56.19328790484759,55.86221590682325,55.531143909404804,55.20007191258163,54.8689999163431,54.537927920678605,54.20685592557753,53.87578393102925,53.54471193702312,53.21363994354855,52.88256795059489,52.551495958151506,52.22042396620779,51.889351974753104,51.55827998377683,51.22720799326834,50.89613600321699,50.56506401361215,50.23399202444319,49.90292003569948,49.57184804737038,49.24077605944527,48.90970407191349,48.578632084764415,48.24756009798741
2544.0,74.1770843288783,74.06400495736413,73.9509256381572,73.83784637755629,73.72476718184716,73.61168805730118,73.54261815283971,73.51755746992923,73.49249686722973,73.46743634604962,73.44237590767975,73.41731555339312,73.39225528444466,73.36719510207087,73.34213500748962,73.31707500189988,73.29201508648143,73.26695526239465,73.24189553078027,73.21683589275904,73.19177634943162,73.16671690187823,73.14165755115847,73.11659829831109,73.09153914435375,73.06648009028282,73.04142113707316,73.01636228567789,72.9913035370282,72.96624489203317,72.94118635157953,72.91612791653151,72.89106958773064,72.86601136599555,72.84095325212182,72.81589524688178,72.7908373510244,72.76577956527505,72.74072189033541,72.71566432688329,72.69060687557247,72.66554953703259,72.640492311869,72.61543520066259,72.59037820396978,72.56532132232229,72.54026455622704,72.51520790616607,72.49015137259647,72.4650949559502,72.44003865663406,72.41498247502952,72.38992641149277,72.36487046635452,72.33981463992,72.31475893246886,72.28970334425514,72.2646478755072,72.23959252642763,72.21453729719332,72.18948218795526,72.16442719883867,72.13937232994283,72.11431758134117,72.08926295308119,72.06420844518446,71.94867988042678,71.74267720838219,71.53667460611702,71.33067207346903,71.12466961026728,70.91866721633207,70.71266489147506,70.50666263549925,70.30066044819903,70.0946583293601,69.88865627875967,69.68265429616636,69.47665238134032,69.27065053403314,69.06464875398797,68.85864704093959,68.65264539461432,68.44664381473014,68.2406423009967,68.03464085311535,67.82863947077924,67.62263815367324,67.41663690147408,67.2106357138504,67.00463459046269,66.79863353096339,66.59263253499695,66.38663160219988,66.18063073220078,65.97462992462036,65.76862917907148,65.56262849515929,65.35662787248116,65.15062731062682,64.94462680917837,64.73862636771035,64.47009015556388,64.13901811406913,63.80794607344149,63.476874033670434,63.145801994745405,62.81472995665586,62.483657919391284,62.15258588294111,61.82151384729479,61.49044181244177,61.15936977837153,60.828297745073485,60.49722571253711,60.166153680751826,59.83508164970711,59.504009619392384,59.17293758979712,58.84186556091074,58.510793532722694,58.17972150522241,57.84864947839934,57.51757745224292,57.18650542674258,56.85543340188774,56.52436137766784,56.19328935407231,55.86221733109061,55.53114530871214,55.20007328692633,54.869001265722616,54.53792924509041,54.20685722501915,53.87578520549826,53.544713186517164,53.21364116806529,52.88256915013203,52.55149713270682,52.220425115779086,51.88935309933824,51.5582810833737,51.22720906787489,50.89613705283122,50.565065038232106,50.23399302406697,49.902921010325215,49.57184899699625,49.240776984069505,48.90970497153437,48.57863295938026,48.24756094759659
2545.0,74.17708523791028,74.06400599110742,73.95092679638255,73.8378476600068,73.7247685882384,73.61168958732125,73.54261975816631,73.51755910223368,73.49249852616045,73.46743803124929,73.4423776187854,73.41731729003621,73.39225704625112,73.36719688866123,73.34213681847908,73.31707683689837,73.2920169450937,73.26695714422043,73.24189743541419,73.2168378197909,73.19177829844634,73.16671887245602,73.14165954287488,73.11660031073713,73.09154117705597,73.06648214282342,73.04142320901003,73.01636437656475,72.99130564641472,72.96624701946499,72.94118849659844,72.91613007867552,72.89107176653404,72.86601356098903,72.84095546283262,72.81589747283375,72.79083959173809,72.76578182026785,72.74072415912163,72.71566660897425,72.6906091704766,72.66555184425562,72.64049463091398,72.61543753103004,72.59038054515777,72.56532367382654,72.54026691754108,72.51521027678129,72.49015375200229,72.4650973436341,72.44004105208175,72.41498487772506,72.38992882091867,72.36487288199181,72.33981706124838,72.3147613589668,72.28970577540002,72.26465031077537,72.23959496529457,72.21453973913371,72.18948463244317,72.16442964534755,72.13937477794575,72.11432003031085,72.08926540249016,72.06421089450515,71.94868232690777,71.7426796494931,71.53667704155201,71.33067450292295,71.12467203343571,70.91866963291143,70.71266730116257,70.50666503799299,70.30066284319795,70.09466071656416,69.88865865786977,69.68265666688441,69.47665474336927,69.27065288707703,69.064651097752,68.8586493751301,68.65264771893887,68.44664612889748,68.24064460471688,68.03464314609974,67.82864175274052,67.62264042432552,67.41663916053287,67.21063796103265,67.00463682548681,66.79863575354939,66.59263474486634,66.3866337990758,66.18063291580795,65.97463209468518,65.76863133532207,65.56263063732547,65.35663000029454,65.1506294238208,64.94462890748818,64.7386284508731,64.47009221864108,64.1390201523795,63.807948086981234,63.47687602243579,63.14580395873267,62.814731895861385,62.48365983381143,62.15258777257231,61.82151571213352,61.490443652484565,61.15937159361494,60.82829953551414,60.497227478171666,60.16615542157699,59.83508336571964,59.50401131058909,59.17293925617484,58.841867202466375,58.51079514945317,58.17972309712472,57.84865104547051,57.517578994480026,57.18650694414275,56.85543489444814,56.524362845385696,56.193290796944886,55.8622187491152,55.5311467018861,55.20007465524707,54.86900260918758,54.5379305636971,54.20685851876511,53.87578647438107,53.54471443053446,53.213642387214755,52.8825703444114,52.55149830211386,52.22042626031162,51.88935421899413,51.55828217815086,51.22721013777129,50.89613809784485,50.56506605836102,50.23399401930926,49.902921980679025,49.57184994245978,49.24077790464098,48.909705867212075,48.57863383016253,48.24756179348179
