left_node_id,right_node_id,baseline_length_m,adjusted_length_m,relative_change,absolute_relative_change
C29,C30,12.113906654750158,12.105427022772268,-0.0006999915237554388,0.0006999915237554388
C29,B45,10.755633298881108,10.749823731052095,-0.0005401418649720879,0.0005401418649720879
C29,C37,10.392699036342774,10.387847754392448,-0.00046679711722252826,0.00046679711722252826
C29,C38,10.755579940198478,10.748051134240441,-0.000699990702490938,0.000699990702490938
C30,C31,12.11476870641779,12.106288468905106,-0.0006999916975873877,0.0006999916975873877
C30,C38,10.88247146607792,10.874853836416875,-0.0006999907773515002,0.0006999907773515002
C30,C39,10.761928400616684,10.754395150745463,-0.0006999907071291167,0.0006999907071291167
C31,C32,12.114104099354606,12.10562432651027,-0.0006999917430779989,0.0006999917430779989
C31,C39,10.87631186983897,10.868698551527595,-0.0006999908059355242,0.0006999908059355242
C31,C40,10.779318238181853,10.771772815424846,-0.0006999907220736068,0.0006999907220736068
C32,C33,12.114704419423528,12.1062242263283,-0.0006999917457031213,0.0006999917457031213
C32,C40,10.858182093241943,10.850581467097305,-0.000699990668729833,0.000699990668729833
C32,C41,10.78566391466005,10.778114049923076,-0.0006999907281287632,0.0006999907281287632
C33,C34,12.113825259594925,12.10534568189535,-0.000699991746443418,0.000699991746443418
C33,C41,10.85200784970229,10.844411544215237,-0.0006999907844021935,0.0006999907844021935
C33,C42,10.851378734981106,10.84378286988136,-0.0006999907832226926,0.0006999907832226926
C34,C35,12.11448323000201,12.106956142348375,-0.0006213296523448486,0.0006213296523448486
C34,C42,10.78593400916212,10.778383955372403,-0.000699990727117572,0.000699990727117572
C34,C43,10.858433492912313,10.850832690845243,-0.0006999906636654396,0.0006999906636654396
C35,C36,12.114644972511577,12.108974002960226,-0.0004681086044385774,0.0004681086044385774
C35,C43,10.780006842762207,10.773327147190466,-0.0006196374148152994,0.0006196374148152994
C35,C44,10.876389651901965,10.869657527922897,-0.0006189667890291739,0.0006189667890291739
C36,D29,12.114340417868405,12.110267051203815,-0.000336243371416467,0.000336243371416467
C36,C44,10.7616598334086,10.756154066272305,-0.0005116094748881528,0.0005116094748881528
C36,C45,10.882438837411401,10.877237084721392,-0.000477995122943109,0.000477995122943109
D29,D30,12.114340417868405,12.113725335010471,-5.077311984946764e-05,5.077311984946764e-05
D29,C45,10.75574360283844,10.751443937161486,-0.000399755315459438,0.000399755315459438
D29,D37,10.393169162964682,10.389269854481077,-0.00037517993043933995,0.00037517993043933995
D29,D38,10.75574360283844,10.753435935566438,-0.00021455209023324429,0.00021455209023324429
D30,D31,12.114644972511577,12.118438207824411,0.00031311155394497803,0.00031311155394497803
D30,D38,10.882438837411401,10.882358062537401,-7.422497402154171e-06,7.422497402154171e-06
D30,D39,10.7616598334086,10.76332523267842,0.00015475301167300337,0.00015475301167300337
D31,D32,12.11448323000201,12.121693922587106,0.000595212560717151,0.000595212560717151
D31,D39,10.876389651901965,10.880224393911774,0.00035257490146456405,0.00035257490146456405
D31,D40,10.780006842762207,10.78534279004504,0.0004949855190876651,0.0004949855190876651
D32,D33,12.113825259594925,12.122304837285723,0.0006999917457188864,0.0006999917457188864
D32,D40,10.858433492912313,10.86524007698568,0.0006268477011726059,0.0006268477011726059
D32,D41,10.78593400916212,10.793484062962841,0.000699990728137978,0.000699990728137978
D33,D34,12.114704419423528,12.123184612515617,0.0006999917454437732,0.0006999917454437732
D33,D41,10.851378734981106,10.85897460010003,0.0006999907849900566,0.0006999907849900566
D33,D42,10.85200784970229,10.85960415519646,0.0006999907850580023,0.0006999907850580023
D34,D35,12.114104099354606,12.12258387222684,0.0006999917453811566,0.0006999917453811566
D34,D42,10.78566391466005,10.793213779401043,0.000699990728501243,0.000699990728501243
D34,D43,10.858182093241943,10.865782719366182,0.0006999906668510025,0.0006999906668510025
D35,D36,12.11476870641779,12.123248944003496,0.0006999917036150105,0.0006999917036150105
D35,D43,10.779318238181853,10.786863660949281,0.0006999907230405,0.0006999907230405
D35,D44,10.87631186983897,10.883925188148735,0.0006999908057876425,0.0006999908057876425
D36,E29,12.113906654750158,12.122386286885556,0.0006999915367575937,0.0006999915367575937
D36,D44,10.761928400616684,10.769461650495781,0.0006999907078610867,0.0006999907078610867
D36,D45,10.88247146607792,10.890089095673144,0.0006999907713030051,0.0006999907713030051
E29,E30,12.114517416719496,12.12290671203059,0.0006924993396366652,0.0006924993396366652
E29,D45,10.755579940198478,10.763108746157041,0.0006999907025397878,0.0006999907025397878
E29,E37,10.392699036342774,10.399268837757038,0.0006321554575274835,0.0006321554575274835
E29,E38,10.755633298881108,10.762303452785076,0.000620154454750832,0.000620154454750832
E30,E31,12.115008774243627,12.122383820670162,0.0006087528753766502,0.0006087528753766502
E30,E38,10.88240784477406,10.889048255710849,0.0006101968453589013,0.0006101968453589013
E30,E39,10.762017008906833,10.768193045856943,0.0005738735540929962,0.0005738735540929962
E31,E32,12.114310708001506,12.119260701844969,0.0004086071393392121,0.0004086071393392121
E31,E39,10.876463694602222,10.881491693231688,0.0004622824817555049,0.0004622824817555049
E31,E40,10.7794448804194,10.783716549260257,0.00039627911160966534,0.00039627911160966534
E32,E33,12.114340844635336,12.116019196501123,0.0001385425659812256,0.0001385425659812256
E32,E40,10.858498660496293,10.861038469509426,0.00023390056881189558,0.00023390056881189558
E32,E41,10.785470272547228,10.787003606339159,0.00014216661426758037,0.00014216661426758037
E33,E34,12.114204952038746,12.112064949926848,-0.0001766522954143035,0.0001766522954143035
E33,E41,10.85247584194501,10.851905838981033,-5.252285029511139e-05,5.252285029511139e-05
E33,E42,10.851796812049153,10.85001385121922,-0.00016430097806052757,0.00016430097806052757
E34,E35,12.114665646644976,12.10856365803016,-0.0005036860935989651,0.0005036860935989651
E34,E42,10.78612840318527,10.78215675721469,-0.00036821793901575806,0.00036821793901575806
E34,E43,10.857993367561058,10.852712884043472,-0.00048632222721389784,0.00048632222721389784
E35,E36,12.113869119732142,12.105435253748254,-0.0006962157094919652,0.0006962157094919652
E35,E43,10.780219506113964,10.772953306582295,-0.0006740307586081684,0.0006740307586081684
E35,E44,10.876369771665553,10.86879750594704,-0.0006962126037899363,0.0006962126037899363
E36,A29,12.114439503749242,12.105959497477546,-0.0006999916313975563,0.0006999916313975563
E36,E44,10.76168318712273,10.754150108890391,-0.0006999907078989454,0.0006999907078989454
E36,E45,10.88257177600957,10.87495407801082,-0.000699990604752343,0.000699990604752343
A29,A38,10.755600794469828,10.748071974496787,-0.0006999906483059481,0.0006999906483059481
A29,E45,10.755555041465783,10.748026252938168,-0.0006999907023477192,0.0006999907023477192
A29,A37,10.392830581703903,10.385555700295726,-0.0006999903780769978,0.0006999903780769978
A38,A39,12.119732067995562,12.11124838075786,-0.0006999896689221519,0.0006999896689221519
A38,A37,11.902445927203367,11.894114342436763,-0.0006999892977931355,0.0006999892977931355
A38,A47,10.398994713432641,10.391715517133495,-0.0006999903836611976,0.0006999903836611976
A38,A48,10.756054859473327,10.748525721071145,-0.0006999907029621166,0.0006999907029621166
A39,A40,12.141350725928312,12.132851903667103,-0.0006999898489926659,0.0006999898489926659
A39,A48,10.876437075623606,10.868823669692182,-0.0006999908038348712,0.0006999908038348712
A39,A49,10.786323355064043,10.778773028710326,-0.0006999907294799046,0.0006999907294799046
A40,A41,12.119760949787748,12.111277238567457,-0.0006999899796241715,0.0006999899796241715
A40,A49,10.88281669100422,10.87519881934955,-0.0006999908085345563,0.0006999908085345563
A40,A50,10.780347550056087,10.772801406769975,-0.0006999907239606529,0.0006999907239606529
A41,A42,12.2274,12.218840941893763,-0.0006999900310971086,0.0006999900310971086
A41,A50,10.852788033496287,10.845191181982907,-0.0006999907756359836,0.0006999907756359836
A41,A51,10.858911172396606,10.851617251801482,-0.000671699075471377,0.000671699075471377
A42,A43,12.119760949787748,12.111679954373747,-0.0006667619474906017,0.0006667619474906017
A42,A51,10.858911172396606,10.851617251804365,-0.0006716990752058116,0.0006716990752058116
A42,A52,10.852788033496287,10.84718463871023,-0.000516309244109725,0.000516309244109725
A43,A44,12.141350725928312,12.136034964995668,-0.00043782286276372595,0.00043782286276372595
A43,A52,10.780347550056087,10.774988108977562,-0.0004971491924207205,0.0004971491924207205
A43,A53,10.88281669100422,10.880598513569696,-0.0002038238350883237,0.0002038238350883237
A44,A45,12.119732067995562,12.11982148023238,7.377410351727676e-06,7.377410351727676e-06
A44,A53,10.786323355064043,10.78474171632294,-0.00014663372207912584,0.00014663372207912584
A44,A54,10.876492986712208,10.879833786127172,0.00030715777769962926,0.00030715777769962926
A45,B37,11.902445927203367,11.907820570368555,0.00045155787289941074,0.00045155787289941074
A45,A54,10.755999546764574,10.759808546929415,0.0003541279588457069,0.0003541279588457069
A45,A55,10.398994713432641,10.405459700912443,0.0006216935057627992,0.0006216935057627992
B37,B38,11.902205041503866,11.908280894931748,0.0005104813273419939,0.0005104813273419939
B37,A55,10.761550431977724,10.769083417280145,0.0006999907076619127,0.0006999907076619127
B37,B46,10.392906327394664,10.397666038642788,0.0004579769217756269,0.0004579769217756269
B37,B47,10.761101182035237,10.765917932338525,0.00044760756560191517,0.00044760756560191517
B38,B39,12.11957310304286,12.12252760714487,0.00024377955204268886,0.00024377955204268886
B38,B47,10.398741001679,10.401345086237264,0.0002504230615845149,0.0002504230615845149
B38,B48,10.755836615531118,10.763153953003107,0.0006803131856263356,0.0006803131856263356
B39,B40,12.142044304399487,12.141192370303202,-7.01639752687111e-05,7.01639752687111e-05
B39,B48,10.875897870980571,10.883171031253775,0.000668741133788231,0.000668741133788231
B39,B49,10.786087648447884,10.79001590610228,0.00036419671176712853,0.00036419671176712853
B40,B41,12.119670320598663,12.116241501939724,-0.00028291352555287475,0.00028291352555287475
B40,B49,10.882550458876814,10.886392337725901,0.00035303110825024575,0.00035303110825024575
B40,B50,10.77966123447301,10.78122656510379,0.00014521148640311843,0.00014521148640311843
B41,B42,12.227456941244974,12.222357159390922,-0.00041707624721609715,0.00041707624721609715
B41,B50,10.852776815635714,10.85425362317552,0.00013607646825275488,0.00013607646825275488
B41,B51,10.858409683282343,10.858155514060106,-2.34075918711385e-05,2.34075918711385e-05
B42,B43,12.119634037379184,12.113726220304404,-0.00048745837180885765,0.00048745837180885765
B42,B51,10.858767526749975,10.85843148875435,-3.094623720389933e-05,3.094623720389933e-05
B42,B52,10.85213992077139,10.850888648683773,-0.00011530187564401384,0.00011530187564401384
B43,B44,12.141026148147452,12.134924363138678,-0.0005025757241865492,0.0005025757241865492
B43,B52,10.780094104413008,10.778827238691585,-0.00011751898537737393,0.00011751898537737393
B43,B53,10.882232865087943,10.880748765536838,-0.00013637822030676539,0.00013637822030676539
B44,B45,12.120325451075974,12.114689447794387,-0.0004650042859275505,0.0004650042859275505
B44,B53,10.786283795636008,10.784843875762887,-0.00013349545593299705,0.00013349545593299705
B44,B54,10.876501186502933,10.875510444515674,-9.109013737695904e-05,9.109013737695904e-05
B45,C37,11.901683591828512,11.89709780436025,-0.00038530577904205554,0.00038530577904205554
B45,B54,10.755788148713222,10.754892768110464,-8.324639630108432e-05,8.324639630108432e-05
B45,B55,10.398482870592224,10.398551776297406,6.6265152369737734e-06,6.6265152369737734e-06
C37,C38,11.902829237202388,11.897121050580818,-0.0004795655308343916,0.0004795655308343916
C37,B55,10.761036132733686,10.761080204824774,4.0955248681306955e-06,4.0955248681306955e-06
C37,C46,10.392896999393377,10.39463672754058,0.00016739588079284218,0.00016739588079284218
C37,C47,10.761601918394861,10.758018672052037,-0.0003329658883497455,0.0003329658883497455
C38,C39,12.119479078326759,12.110995565550093,-0.000699989885855512,0.000699989885855512
C38,C47,10.398550534569717,10.39383152438,-0.00045381422863011167,0.00045381422863011167
C38,C48,10.755773339932368,10.74824439859446,-0.0006999907026634666,0.0006999907026634666
C39,C40,12.141205742841196,12.13270702349805,-0.0006999897310987491,0.0006999897310987491
C39,C48,10.876429252746494,10.868815854155018,-0.0006999906324544058,0.0006999906324544058
C39,C49,10.786375349022485,10.77882498627145,-0.0006999907296679764,0.0006999907296679764
C40,C41,12.11972614088289,12.111242457342174,-0.0006999897062111016,0.0006999897062111016
C40,C49,10.882610978069545,10.8749932521832,-0.0006999906457830773,0.0006999906457830773
C40,C50,10.780532085662573,10.7729858131928,-0.0006999907249298776,0.0006999907249298776
C41,C42,12.22737052027132,12.218811486062982,-0.0006999897642872011,0.0006999897642872011
C41,C50,10.852519619885513,10.844922956165354,-0.0006999907842819564,0.0006999907842819564
C41,C51,10.859038244706566,10.851437017911008,-0.0006999907933157301,0.0006999907933157301
C42,C43,12.119786191595953,12.111302466103448,-0.0006999896993552523,0.0006999896993552523
C42,C51,10.85874112040617,10.851140101607687,-0.0006999907921370063,0.0006999907921370063
C42,C52,10.852267636766058,10.844671149403203,-0.000699990786913407,0.000699990786913407
C43,C44,12.141331555064298,12.132845419586051,-0.0006989460290874883,0.0006989460290874883
C43,C52,10.77988509818171,10.772339278612945,-0.0006999907234668257,0.0006999907234668257
C43,C53,10.882224381531561,10.874606926266468,-0.0006999906451130578,0.0006999906451130578
C44,C45,12.120041686396958,12.112298364351846,-0.0006388857600879705,0.0006388857600879705
C44,C53,10.78598257925535,10.778443752308652,-0.0006989467015455775,0.0006989467015455775
C44,C54,10.876951215299245,10.869348794718983,-0.000698947750135126,0.000698947750135126
C45,D37,11.902586239973227,11.896088790788383,-0.0005458854952903325,0.0005458854952903325
C45,C54,10.755680894299529,10.748810379185553,-0.0006387801182923258,0.0006387801182923258
C45,C55,10.39799591123213,10.391358298080883,-0.0006383550453291642,0.0006383550453291642
D37,D38,11.902586239973227,11.89908802501419,-0.00029390376918991823,0.00029390376918991823
D37,C55,10.760944453439022,10.754598720255354,-0.0005897003939686618,0.0005897003939686618
D37,D46,10.392380816732999,10.386262404415035,-0.0005887401959050464,0.0005887401959050464
D37,D47,10.760944453439022,10.756001120456448,-0.00045937724183620077,0.00045937724183620077
D38,D39,12.120041686396958,12.120821337909211,6.432746127660316e-05,6.432746127660316e-05
D38,D47,10.39799591123213,10.395302626988727,-0.00025901955207474625,0.00025901955207474625
D38,D48,10.755680894299529,10.754415156982567,-0.0001176808171793331,0.0001176808171793331
D39,D40,12.141331555064298,12.14620593167522,0.00040146968961485285,0.00040146968961485285
D39,D48,10.876951215299245,10.877963693186405,9.308471345681468e-05,9.308471345681468e-05
D39,D49,10.78598257925535,10.788455511913732,0.00022927282148010875,0.00022927282148010875
D40,D41,12.119786191595953,12.127357716398738,0.0006247242882910786,0.0006247242882910786
D40,D49,10.882224381531561,10.886814355291879,0.00042178635538037135,0.00042178635538037135
D40,D50,10.77988509818171,10.78563686039724,0.0005335643342339047,0.0005335643342339047
D41,D42,12.22737052027132,12.23592955450894,0.0006999897666821742,0.0006999897666821742
D41,D50,10.852267636766058,10.859081837171399,0.0006279056721985032,0.0006279056721985032
D41,D51,10.85874112040617,10.866342139191358,0.0006999907909126524,0.0006999907909126524
D42,D43,12.11972614088289,12.128209824411835,0.0006999897052399895,0.0006999897052399895
D42,D51,10.859038244706566,10.866639471476766,0.000699990790980598,0.000699990790980598
D42,D52,10.852519619885513,10.860116283619634,0.0006999907855684828,0.0006999907855684828
D43,D44,12.141205742841196,12.149704462131682,0.0006999897267614408,0.0006999897267614408
D43,D52,10.780532085662573,10.78807835812195,0.0006999907239655379,0.0006999907239655379
D43,D53,10.882610978069545,10.890228703961343,0.000699990646284121,0.000699990646284121
D44,D45,12.119479078326759,12.127962590955214,0.0006999898736264054,0.0006999898736264054
D44,D53,10.786375349022485,10.793925711766885,0.0006999907290528018,0.0006999907290528018
D44,D54,10.876429252746494,10.884042651411661,0.0006999906392297639,0.0006999906392297639
D45,E37,11.902829237202388,11.910324822534735,0.0006297314010790256,0.0006297314010790256
D45,D54,10.755773339932368,10.763302281270246,0.0006999907026605801,0.0006999907026605801
D45,D55,10.398550534569717,10.405135840228045,0.0006332907299373414,0.0006332907299373414
E37,E38,11.901683591828512,11.907977733920186,0.0005288446834526006,0.0005288446834526006
E37,D55,10.761601918394861,10.767472720300864,0.000545532342723698,0.000545532342723698
E37,E46,10.392896999393377,10.397474754979775,0.00044046963870281175,0.00044046963870281175
E37,E47,10.761036132733686,10.765794627483798,0.0004421967077721245,0.0004421967077721245
E38,E39,12.120325451075974,12.125904057048414,0.000460268661510721,0.000460268661510721
E38,E47,10.398482870592224,10.402875197901565,0.00042240078326849506,0.00042240078326849506
E38,E48,10.755788148713222,10.760082834507765,0.0003992906642602545,0.0003992906642602545
E39,E40,12.141026148147452,12.144819570372622,0.0003124465905008922,0.0003124465905008922
E39,E48,10.876501186502933,10.879993135226924,0.0003210544148446459,0.0003210544148446459
E39,E49,10.786283795636008,10.789278851400955,0.00027767262772737666,0.00027767262772737666
E40,E41,12.119634037379184,12.120742197569635,9.1435119825789e-05,9.1435119825789e-05
E40,E49,10.882232865087943,10.88379641887372,0.00014367950081206615,0.00014367950081206615
E40,E50,10.780094104413008,10.780921015154242,7.670719134966753e-05,7.670719134966753e-05
E41,E42,12.227456941244974,12.225215172669282,-0.00018333890574828704,0.00018333890574828704
E41,E50,10.85213992077139,10.851095267877882,-9.626238706217372e-05,9.626238706217372e-05
E41,E51,10.858767526749975,10.856766015420932,-0.00018432214559460647,0.00018432214559460647
E42,E43,12.119670320598663,12.113834844367421,-0.0004814880336575511,0.0004814880336575511
E42,E51,10.858409683282343,10.854327703425394,-0.0003759279651451841,0.0003759279651451841
E42,E52,10.852776815635714,10.847615327656708,-0.00047559146075593084,0.00047559146075593084
E43,E44,12.142044304399487,12.13381547987701,-0.0006777132677316944,0.0006777132677316944
E43,E52,10.77966123447301,10.772570273509542,-0.0006578092584943462,0.0006578092584943462
E43,E53,10.882550458876814,10.875176763195991,-0.000677570548254014,0.000677570548254014
E44,E45,12.11957310304286,12.111089525739676,-0.000699989779429977,0.000699989779429977
E44,E53,10.786087648447884,10.778537487097568,-0.0006999907284642726,0.0006999907284642726
E44,E54,10.875897870980571,10.868284842469397,-0.0006999908054936554,0.0006999908054936554
E45,A37,11.902205041503866,11.893873624707954,-0.0006999893521292266,0.0006999893521292266
E45,E54,10.755836615531118,10.748307629904067,-0.0006999907023670371,0.0006999907023670371
E45,E55,10.398741001679,10.391461982972801,-0.0006999903839342014,0.0006999903839342014
A37,A47,10.761550431977724,10.75401745306772,-0.0006999901136569564,0.0006999901136569564
A37,E55,10.761101182035237,10.753568518175083,-0.0006999900598211317,0.0006999900598211317
A37,A46,10.392906327394664,10.385631392966474,-0.0006999903779575378,0.0006999903779575378
A47,A48,11.897461734756712,11.889133612462182,-0.0006999915175353033,0.0006999915175353033
A47,A46,11.897351226638639,11.88902318234949,-0.0006999914628478265,0.0006999914628478265
A47,A57,10.42112110139786,10.413826416626668,-0.0006999904041239402,0.0006999904041239402
A47,A58,10.782942298371076,10.775394345736752,-0.000699990079281454,0.000699990079281454
A48,A49,12.135851822595724,12.127356826296687,-0.000699991761865415,0.000699991761865415
A48,A58,10.415412631288325,10.408121942446812,-0.0006999903988068601,0.0006999903988068601
A48,A59,10.755074233588532,10.747899240268719,-0.000667126340923363,0.000667126340923363
A49,A50,12.135928719714858,12.127433671519459,-0.0006999916027522479,0.0006999916027522479
A49,A59,10.857592461038488,10.850348606534128,-0.0006671694973221509,0.0006671694973221509
A49,A60,10.761757428970418,10.755287911379076,-0.0006011580946737594,0.0006011580946737594
A50,A51,12.221927777973491,12.213715095054392,-0.0006719629724780685,0.0006719629724780685
A50,A60,10.852274005479211,10.845748099676438,-0.0006013399403183017,0.0006013399403183017
A50,A61,10.876743434043103,10.871614215783422,-0.00047157665258767967,0.00047157665258767967
A51,A52,12.221927777973491,12.215750540968655,-0.0005054224764745596,0.0005054224764745596
A51,A61,10.882929237112593,10.877943195046097,-0.00045815257619186145,0.00045815257619186145
A51,A62,10.882929237112593,10.88042293189052,-0.00023029693269771556,0.00023029693269771556
A52,A53,12.135928719714858,12.133722707692277,-0.00018177529495522204,0.00018177529495522204
A52,A62,10.876743434043103,10.874646030797305,-0.00019283375198808628,0.00019283375198808628
A52,A63,10.852274005479211,10.853947893113757,0.00015424303088007463,0.00015424303088007463
A53,A54,12.135951308817946,12.139480768037112,0.000290826745209527,0.000290826745209527
A53,A63,10.761757428970418,10.763768398374811,0.00018686254709487926,0.00018686254709487926
A53,A64,10.857592461038488,10.8650120078692,0.0006833510151846856,0.0006833510151846856
A54,A55,11.897362769958733,11.905075881746006,0.0006483043289853274,0.0006483043289853274
A54,A64,10.755129985267496,10.7626465724323,0.0006988838977399769,0.0006988838977399769
A54,A65,10.415356981400125,10.418724663204756,0.0003233381064753349,0.0003233381064753349
A55,B46,11.897351226638639,11.904195216736843,0.0005752532616571937,0.0005752532616571937
A55,A65,10.782942298371076,10.789593009804854,0.0006167807681567439,0.0006167807681567439
A55,A66,10.42112110139786,10.427720016549605,0.0006332250712315357,0.0006332250712315357
B47,B48,11.897857575210756,11.905351597893729,0.0006298632031522811,0.0006298632031522811
B48,B49,12.135810169082244,12.14430513626126,0.00069999176492197,0.00069999176492197
B48,B58,10.415955833719734,10.42320747502916,0.0006962050747134629,0.0006962050747134629
B48,B59,10.755490119934095,10.762787006204379,0.0006784336361167487,0.0006784336361167487
B49,B50,12.135499282683012,12.140613134505708,0.00042139607968105786,0.00042139607968105786
B49,B59,10.858523513811623,10.862421804496437,0.0003590074359425266,0.0003590074359425266
B49,B60,10.761667502761817,10.765551664433948,0.00036092563453893334,0.00036092563453893334
B50,B51,12.22224306500243,12.224976812987103,0.00022366990822653143,0.00022366990822653143
B50,B60,10.852247739523806,10.85424183453827,0.00018374949248545214,0.00018374949248545214
B50,B61,10.877005125033254,10.88355223067668,0.0006019217209300987,0.0006019217209300987
B51,B52,12.22191628755491,12.22299266536547,8.80694798783832e-05,8.80694798783832e-05
B51,B61,10.882825521435139,10.889207119469402,0.000586391651845819,0.000586391651845819
B51,B62,10.883030790179737,10.888330917977733,0.0004870084354422488,0.0004870084354422488
B52,B53,12.135557493992602,12.135930223174485,3.0713807920967895e-05,3.0713807920967895e-05
B52,B62,10.87671160047925,10.881935206137559,0.0004802559679966123,0.0004802559679966123
B52,B63,10.85225995311575,10.858001223777984,0.0005290391758987489,0.0005290391758987489
B53,B54,12.13667270301049,12.137234711124098,4.630660539017839e-05,4.630660539017839e-05
B53,B63,10.761656517469786,10.767381920283741,0.0005320187282189526,0.0005320187282189526
B53,B64,10.858460162472385,10.864372008341412,0.0005444460614645319,0.0005444460614645319
B54,B55,11.897004305706547,11.8983783891744,0.00011549827440116012,0.00011549827440116012
B54,B64,10.755671666613853,10.761557213102181,0.0005472039934610873,0.0005472039934610873
B54,B65,10.415861322041513,10.421054748227114,0.0004986074626982528,0.0004986074626982528
B55,C46,11.89745333296164,11.90035785825834,0.0002441300012208103,0.0002441300012208103
B55,B65,10.783139871577298,10.788495494189407,0.000496666339850238,0.000496666339850238
B55,B66,10.421670646302337,10.427868155795872,0.0005946752400713962,0.0005946752400713962
C46,C47,11.897365885354612,11.898866723392674,0.00012614876709049483,0.00012614876709049483
C46,B66,10.778062278999874,10.784550680463886,0.0006020007396554394,0.0006020007396554394
C46,C56,10.392880275457822,10.394953290848186,0.00019946495441303114,0.00019946495441303114
C46,C57,10.777900454634004,10.781552936530925,0.0003388862155755401,0.0003388862155755401
C47,C48,11.897603439348627,11.892039061726758,-0.0004676889467896128,0.0004676889467896128
C47,C57,10.42167004371178,10.423888322831942,0.00021285255730219,0.00021285255730219
C47,C58,10.78337971880802,10.780227588037352,-0.00029231380632632753,0.00029231380632632753
C48,C49,12.13577873479902,12.127283792281473,-0.0006999915459227068,0.0006999915459227068
C48,C58,10.415790600813764,10.411604832473149,-0.00040186755869386914,0.00040186755869386914
C48,C59,10.75559086800907,10.748173439627237,-0.000689634672130901,0.000689634672130901
C49,C50,12.13591711614742,12.127422074625388,-0.0006999917221525154,0.0006999917221525154
C49,C59,10.858299230542503,10.850810920639374,-0.0006896393020802138,0.0006896393020802138
C49,C60,10.761323466934718,10.753790640514508,-0.0006999907068452327,0.0006999907068452327
C50,C51,12.221873158399244,12.213317947276492,-0.0006999918107375436,0.0006999918107375436
C50,C60,10.852179108824172,10.844582683440457,-0.0006999907859555066,0.0006999907859555066
C50,C61,10.876115317520302,10.86850213685153,-0.0006999908006223299,0.0006999908006223299
C51,C52,12.221532263182064,12.21297729062387,-0.0006999918155897733,0.0006999918155897733
C51,C61,10.882760040541186,10.87514220852904,-0.000699990809662987,0.000699990809662987
C51,C62,10.883202717031418,10.875584575150137,-0.0006999908096316787,0.0006999908096316787
C52,C53,12.135893483382258,12.127398458274659,-0.0006999917327250582,0.0006999917327250582
C52,C62,10.877118202906495,10.869504320185792,-0.0006999908044272862,0.0006999908044272862
C52,C63,10.852920959815364,10.845324015139456,-0.0006999907862627053,0.0006999907862627053
C53,C54,12.13639146616489,12.127896092728703,-0.0006999917116937704,0.0006999917116937704
C53,C63,10.761877111359336,10.754343897381291,-0.0006999907079493495,0.0006999907079493495
C53,C64,10.858877268391979,10.851276155896493,-0.0006999906443009296,0.0006999906443009296
C54,C55,11.89698552113098,11.888657732347113,-0.0006999915036522975,0.0006999915036522975
C54,C64,10.755602923592896,10.748074101546448,-0.0006999907025140306,0.0006999907025140306
C54,C65,10.415679292777806,10.408388417273239,-0.0006999903990537737,0.0006999903990537737
C55,D46,11.89759806389508,11.889269852304853,-0.0006999910020073496,0.0006999910020073496
C55,C65,10.783758771411758,10.776210246687114,-0.0006999901318875956,0.0006999901318875956
C55,C66,10.42229863753672,10.415003128490438,-0.0006999904051882,0.0006999904051882
D46,D47,11.89759806389508,11.891257750829164,-0.0005329069810449116,0.0005329069810449116
D46,C66,10.778018238989945,10.770473732167687,-0.0006999901702676725,0.0006999901702676725
D46,D56,10.393277279568759,10.386002085473164,-0.0006999903783858619,0.0006999903783858619
D46,D57,10.778018238989945,10.770635119901051,-0.0006850163847548218,0.0006850163847548218
D47,D48,11.89698552113098,11.894444075983323,-0.00021362093306265262,0.00021362093306265262
D47,D57,10.42229863753672,10.416909725544938,-0.0005170559949581044,0.0005170559949581044
D47,D58,10.783758771411758,10.77951906600685,-0.0003931565509558421,0.0003931565509558421
D48,D49,12.13639146616489,12.137830222997307,0.00011854898026553151,0.00011854898026553151
D48,D58,10.415679292777806,10.413680629056941,-0.00019188990604301903,0.00019188990604301903
D48,D59,10.755602923592896,10.75481602705897,-7.316154561631816e-05,7.316154561631816e-05
D49,D50,12.135893483382258,12.140963790049598,0.00041779426247301465,0.00041779426247301465
D49,D59,10.858877268391979,10.860305392696493,0.00013151675529754492,0.00013151675529754492
D49,D60,10.761877111359336,10.76446003197995,0.00024000651502409376,0.00024000651502409376
D50,D51,12.221532263182064,12.229179771259357,0.000625740530124208,0.000625740530124208
D50,D60,10.852920959815364,10.857452215552513,0.00041751485650043385,0.00041751485650043385
D50,D61,10.877118202906495,10.88255385947016,0.0004997331519496218,0.0004997331519496218
D51,D52,12.221873158399244,12.230428369493454,0.0006999918084020784,0.0006999918084020784
D51,D61,10.883202717031418,10.889753954161689,0.0006019585686867224,0.0006019585686867224
D51,D62,10.882760040541186,10.889926524968557,0.0006585171776896104,0.0006585171776896104
D52,D53,12.13591711614742,12.144412157702815,0.0006999917249017606,0.0006999917249017606
D52,D62,10.876115317520302,10.883277625607635,0.0006585355044732566,0.0006585355044732566
D52,D63,10.852179108824172,10.859579899001048,0.0006819635119050815,0.0006819635119050815
D53,D54,12.13577873479902,12.144273677457326,0.0006999915575212068,0.0006999915575212068
D53,D63,10.761323466934718,10.768662424016133,0.0006819753261730899,0.0006819753261730899
D53,D64,10.858299230542503,10.86544319180123,0.0006579263572541461,0.0006579263572541461
D54,D55,11.897603439348627,11.905110751526163,0.0006309936463932964,0.0006309936463932964
